region,code,id,title_id,name,type,game_title
Korea,ELAS,10106,ELAS10106,Metro Exodus,,Metro Exodus 
Korea,ECAS,00115,ECAS00115,MLB The Show: 25,,MLB The Show: 25 
Asia,ECAS,00114,ECAS00114,MLB The Show: 25,,MLB The Show: 25 
Asia,ECAS,00113,ECAS00113,MLB The Show: 25,,MLB The Show: 25 
Korea,ECAS,00023,ECAS00023,MLB: The Show 21,,MLB: The Show 21 
Asia,ECAS,00022,ECAS00022,MLB: The Show 21,,MLB: The Show 21 
Korea,ECAS,00040,ECAS00040,MLB: The Show 22,,MLB: The Show 22 
Asia,ECAS,00039,ECAS00039,MLB: The Show 22,,MLB: The Show 22 
Asia,ECAS,00048,ECAS00048,MLB: The Show 23,,MLB: The Show 23 
Korea,ECAS,00047,ECAS00047,MLB: The Show 23,,MLB: The Show 23 
Korea,ECAS,00092,ECAS00092,MLB: The Show 24,,MLB: The Show 24 
Asia,ECAS,00089,ECAS00089,MLB: The Show 24,,MLB: The Show 24 
Korea,ELAS,10139,ELAS10139,Monark,,Monark 
Asia,ELAS,10140,ELAS10140,Monark,,Monark 
Korea,ELAS,10917,ELAS10917,Monster Hunter Wilds,,Monster Hunter Wilds 
Korea,ELAS,10707,ELAS10707,Morbid: The Lords of Ire,,Morbid: The Lords of Ire 
Asia,ELAS,10040,ELAS10040,Mortal Kombat 11,,Mortal Kombat 11 
Asia,ELAS,10040,ELAS10040,Mortal Kombat 11,,Mortal Kombat 11 
Korea,ELAS,10330,ELAS10330,Mount & Blade II: Bannerlord,,Mount & Blade II: Bannerlord 
Asia,ELAS,10036,ELAS10036,NBA 2K21,,NBA 2K21 
Korea,ELAS,10037,ELAS10037,NBA 2K21,,NBA 2K21 
Korea,ELAS,10146,ELAS10146,NBA 2K22,,NBA 2K22 
Asia,ELAS,10148,ELAS10148,NBA 2K22,,NBA 2K22 
Asia,ELAS,10312,ELAS10312,NBA 2K23,,NBA 2K23 
Korea,ELAS,10313,ELAS10313,NBA 2K23,,NBA 2K23 
Korea,ELAS,11054,ELAS11054,NBA 2K26,,NBA 2K26 
Korea,ELAS,10388,ELAS10388,Need For Speed: Unbound,,Need For Speed: Unbound 
Korea,ELAS,11220,ELAS11220,Nioh 3,,Nioh 3 
Korea,ECAS,00071,ECAS00071,Nioh Collection (Disc One),,Nioh Collection (Disc One) 
Korea,ECAS,00020,ECAS00020,Nioh Collection (Disc One),Nioh Remastered Complete Edition,Nioh Collection (Disc One) Nioh Remastered Complete Edition
Asia,ECAS,00018,ECAS00018,Nioh Collection (Disc One),Nioh Remastered Complete Edition,Nioh Collection (Disc One) Nioh Remastered Complete Edition
Korea,ECAS,00072,ECAS00072,Nioh Collection (Disc Two),,Nioh Collection (Disc Two) 
Korea,ECAS,00021,ECAS00021,Nioh Collection (Disc Two),Nioh 2 Remastered Complete Edition,Nioh Collection (Disc Two) Nioh 2 Remastered Complete Edition
Asia,ECAS,00019,ECAS00019,Nioh Collection (Disc Two),Nioh 2 Remastered Complete Edition,Nioh Collection (Disc Two) Nioh 2 Remastered Complete Edition
Asia,ELAS,10316,ELAS10316,No More Heroes III,,No More Heroes III 
Korea,ELAS,10317,ELAS10317,No More Heroes III,,No More Heroes III 
Asia,ELAS,10121,ELAS10121,Observer: System Redux,,Observer: System Redux 
Korea,ELAS,10123,ELAS10123,Observer: System Redux,,Observer: System Redux 
Asia,ELAS,10424,ELAS10424,Octopath Traveler II,,Octopath Traveler II 
Asia,ELAS,10425,ELAS10425,Octopath Traveler II,,Octopath Traveler II 
Korea,ELAS,10426,ELAS10426,Octopath Traveler II,,Octopath Traveler II 
Asia,ELAS,10239,ELAS10239,Omen of Sorrow,,Omen of Sorrow 
Korea,ELAS,10381,ELAS10381,One Piece Odyssey,,One Piece Odyssey 
Asia,ELAS,10382,ELAS10382,One Piece Odyssey,,One Piece Odyssey 
Asia,ELAS,10383,ELAS10383,One Piece Odyssey,,One Piece Odyssey 
Korea,ELAS,10394,ELAS10394,ONI: Road to be the Mightiest Oni,,ONI: Road to be the Mightiest Oni 
Asia,ELAS,10395,ELAS10395,ONI: Road to be the Mightiest Oni,,ONI: Road to be the Mightiest Oni 
Asia,ELAS,10034,ELAS10034,Outriders,,Outriders 
Korea,ELAS,10035,ELAS10035,Outriders,,Outriders 
Asia,ELAS,10039,ELAS10039,Outriders,,Outriders 
Asia,ELAS,10047,ELAS10047,Overcooked! All You Can Eat,,Overcooked! All You Can Eat 
Korea,ELAS,10290,ELAS10290,Pac-Man World: Re-PAC,,Pac-Man World: Re-PAC 
Asia,ELAS,10291,ELAS10291,Pac-Man World: Re-PAC,,Pac-Man World: Re-PAC 
Asia,ELAS,10293,ELAS10293,Pac-Man World: Re-PAC,,Pac-Man World: Re-PAC 
Asia,ELAS,10266,ELAS10266,Park Beyond,,Park Beyond 
Korea,ELAS,10267,ELAS10267,Park Beyond,,Park Beyond 
Korea,ELAS,10529,ELAS10529,Payday 3,,Payday 3 
Korea,ELAS,10604,ELAS10604,Persona 3 Reload,,Persona 3 Reload 
Asia,ELAS,10328,ELAS10328,Persona 5 Royal,,Persona 5 Royal 
Korea,ELAS,10336,ELAS10336,Persona 5 Royal,,Persona 5 Royal 
Korea,ELAS,10527,ELAS10527,Persona 5 Tactica,,Persona 5 Tactica 
Korea,ELAS,10345,ELAS10345,PGA Tour 2K23,,PGA Tour 2K23 
Korea,ELAS,10620,ELAS10620,Prince of Persia: The Lost Crown,,Prince of Persia: The Lost Crown 
Asia,ELAS,10621,ELAS10621,Prince of Persia: The Lost Crown,,Prince of Persia: The Lost Crown 
Korea,ELAS,10786,ELAS10786,Pro Baseball Spirits 2024-2025,,Pro Baseball Spirits 2024-2025 
Asia,ELAS,10001,ELAS10001,Puyo Puyo Tetris 2,,Puyo Puyo Tetris 2 
Asia,ELAS,10028,ELAS10028,Puyo Puyo Tetris 2,,Puyo Puyo Tetris 2 
Korea,ELAS,10038,ELAS10038,Puyo Puyo Tetris 2,,Puyo Puyo Tetris 2 
Asia,ELAS,10441,ELAS10441,R-Type Final 3 Evolved,,R-Type Final 3 Evolved 
Asia,ELAS,10414,ELAS10414,Raiden III x MIKADO MANIAX,,Raiden III x MIKADO MANIAX 
Korea,ELAS,10414,ELAS10414,Raiden III x MIKADO MANIAX,,Raiden III x MIKADO MANIAX 
Asia,ELAS,10413,ELAS10413,Raiden III x MIKADO Remix,,Raiden III x MIKADO Remix 
Korea,ELAS,10413,ELAS10413,Raiden III x MIKADO Remix,,Raiden III x MIKADO Remix 
Asia,ELAS,10124,ELAS10124,Rainbow 6 Extraction,,Rainbow 6 Extraction 
Asia,ELAS,10126,ELAS10126,Rainbow 6 Extraction,,Rainbow 6 Extraction 
Korea,ELAS,10129,ELAS10129,Rainbow 6 Extraction,,Rainbow 6 Extraction 
Korea,ECAS,00068,ECAS00068,Ratchet & Clank: Rift Apart,,Ratchet & Clank: Rift Apart 
Asia,ECAS,00025,ECAS00025,Ratchet & Clank: Rift Apart,,Ratchet & Clank: Rift Apart 
Korea,ECAS,00024,ECAS00024,Ratchet & Clank: Rift Apart,,Ratchet & Clank: Rift Apart 
Asia,ELAS,10851,ELAS10851,Reel Fishing: Days of Summer,,Reel Fishing: Days of Summer 
Asia,ELAS,10205,ELAS10205,Relayer,,Relayer 
Korea,ELAS,10551,ELAS10551,Remnant II,,Remnant II 
Asia,ELAS,10435,ELAS10435,Resident Evil 4,,Resident Evil 4 
Korea,ELAS,10652,ELAS10652,Resident Evil 4,,Resident Evil 4 
Asia,ELAS,10653,ELAS10653,Resident Evil 4,,Resident Evil 4 
Asia,ELAS,10338,ELAS10338,Resident Evil Village,,Resident Evil Village 
Asia,ELAS,10084,ELAS10084,Resident Evil: Village,,Resident Evil: Village 
Korea,ELAS,10085,ELAS10085,Resident Evil: Village,,Resident Evil: Village 
Korea,ECAS,00067,ECAS00067,Returnal,,Returnal 
Asia,ECAS,00017,ECAS00017,Returnal,,Returnal 
Korea,ECAS,00016,ECAS00016,Returnal,,Returnal 
Asia,ELAS,10375,ELAS10375,Reverie: Sweet As Edition,,Reverie: Sweet As Edition 
Korea,ELAS,10067,ELAS10067,Riders Republic,,Riders Republic 
Asia,ELAS,10070,ELAS10070,Riders Republic,,Riders Republic 
Asia,ECAS,00093,ECAS00093,Rise of the Ronin,,Rise of the Ronin 
Asia,ECAS,00088,ECAS00088,Rise of the Ronin,,Rise of the Ronin 
Korea,ELAS,10354,ELAS10354,River City Girls 2,,River City Girls 2 
Asia,ELAS,10354,ELAS10354,River City Girls 2,,River City Girls 2 
Korea,ELAS,10648,ELAS10648,Romance of the Three Kingdoms 8: Remake,,Romance of the Three Kingdoms 8: Remake 
Korea,ELAS,10417,ELAS10417,Romancing SaGa -Minstrel Song- Remastered,,Romancing SaGa -Minstrel Song- Remastered 
Asia,ELAS,10417,ELAS10417,Romancing SaGa -Minstrel Song- Remastered,,Romancing SaGa -Minstrel Song- Remastered 
Korea,ELAS,10815,ELAS10815,Romancing SaGa 2: Revenge of the Seven,,Romancing SaGa 2: Revenge of the Seven 
Asia,ELAS,10199,ELAS10199,RPGolf Legends,,RPGolf Legends 
Asia,ELAS,10470,ELAS10470,RWBY: Arrowfell,,RWBY: Arrowfell 
Korea,ELAS,10470,ELAS10470,RWBY: Arrowfell,,RWBY: Arrowfell 
Korea,ECAS,00066,ECAS00066,Sackboy: A Big Adventure,,Sackboy: A Big Adventure 
Korea,ECAS,00011,ECAS00011,Sackboy: A Big Adventure,,Sackboy: A Big Adventure 
Asia,ECAS,00006,ECAS00006,Sackboy: A Big Adventure,,Sackboy: A Big Adventure 
Korea,ELAS,10189,ELAS10189,Saints Row,,Saints Row 
Asia,ELAS,10322,ELAS10322,Samurai Maiden,,Samurai Maiden 
Korea,ELAS,10323,ELAS10323,Samurai Maiden,,Samurai Maiden 
Asia,ELAS,10041,ELAS10041,Scarlet Nexus,,Scarlet Nexus 
Korea,ELAS,10044,ELAS10044,Scarlet Nexus,,Scarlet Nexus 
Asia,ELAS,10045,ELAS10045,Scarlet Nexus,,Scarlet Nexus 
Korea,ELAS,10283,ELAS10283,SD Gundam Battle Alliance,,SD Gundam Battle Alliance 
Asia,ELAS,10284,ELAS10284,SD Gundam Battle Alliance,,SD Gundam Battle Alliance 
Asia,ELAS,10285,ELAS10285,SD Gundam Battle Alliance,,SD Gundam Battle Alliance 
Asia,ELAS,10285,ELAS10285,SD Gundam Battle Alliance,,SD Gundam Battle Alliance 
Asia,ELAS,10489,ELAS10489,SENSEs: Midnight,,SENSEs: Midnight 
Korea,ELAS,10167,ELAS10167,Sherlock Holmes,,Sherlock Holmes 
Korea,ELAS,10170,ELAS10170,Sherlock Holmes,,Sherlock Holmes 
Korea,ELAS,10702,ELAS10702,Shin Megami Tensei 5: Vengeance,,Shin Megami Tensei 5: Vengeance 
Korea,ELAS,10268,ELAS10268,Sifu,,Sifu 
Korea,ELAS,10728,ELAS10728,Silent Hill 2,,Silent Hill 2 
Korea,ELAS,11041,ELAS11041,Silent Hill f,,Silent Hill f 
Korea,ELAS,10349,ELAS10349,Skull and Bones,,Skull and Bones 
Korea,ELAS,10349,ELAS10349,Skull and Bones,,Skull and Bones 
Asia,ELAS,10729,ELAS10729,Slitterhead,,Slitterhead 
Asia,ELAS,10729,ELAS10729,Slitterhead,,Slitterhead 
Asia,ELAS,10251,ELAS10251,Sniper Elite 5,,Sniper Elite 5 
Korea,ELAS,10151,ELAS10151,Sniper: Ghost Warrior: Contracts 2,,Sniper: Ghost Warrior: Contracts 2 
Asia,ELAS,10339,ELAS10339,Sonic Frontiers,,Sonic Frontiers 
Korea,ELAS,10353,ELAS10353,Sonic Frontiers,,Sonic Frontiers 
Korea,ELAS,10474,ELAS10474,Sonic Origins Plus,,Sonic Origins Plus 
Asia,ELAS,10476,ELAS10476,Sonic Origins Plus,,Sonic Origins Plus 
Korea,ELAS,11042,ELAS11042,Sonic Racing CrossWorlds,,Sonic Racing CrossWorlds 
Korea,ELAS,10532,ELAS10532,Sonic Superstars,,Sonic Superstars 
Asia,ELAS,10801,ELAS10801,Sonic X: Shadow Generations,,Sonic X: Shadow Generations 
Korea,ELAS,10802,ELAS10802,Sonic X: Shadow Generations,,Sonic X: Shadow Generations 
Asia,ELAS,10803,ELAS10803,Sonic X: Shadow Generations,,Sonic X: Shadow Generations 
Asia,ELAS,10278,ELAS10278,Soul Hackers 2,,Soul Hackers 2 
Korea,ELAS,10279,ELAS10279,Soul Hackers 2,,Soul Hackers 2 
Korea,ELAS,10320,ELAS10320,Soulstice,,Soulstice 
Korea,ECAS,00077,ECAS00077,Spider-Man 2,,Spider-Man 2 
Asia,ECAS,00050,ECAS00050,Spider-Man 2,,Spider-Man 2 
Korea,ECAS,00049,ECAS00049,Spider-Man 2,,Spider-Man 2 
Asia,ECAS,00050,ECAS00050,Spider-Man 2,Collector's,Spider-Man 2 Collector's
Korea,ECAS,00070,ECAS00070,Spider-Man: Miles Morales,,Spider-Man: Miles Morales 
Korea,ECAS,00010,ECAS00010,Spider-Man: Miles Morales,,Spider-Man: Miles Morales 
Asia,ECAS,00003,ECAS00003,Spider-Man: Miles Morales,,Spider-Man: Miles Morales 
Asia,ECAS,00015,ECAS00015,Spider-Man: Miles Morales,Ultimate Edition,Spider-Man: Miles Morales Ultimate Edition
Korea,ECAS,00014,ECAS00014,Spider-Man: Miles Morales,Ultimate Edition,Spider-Man: Miles Morales Ultimate Edition
Asia,ELAS,10325,ELAS10325,Star Ocean: The Divine Force,,Star Ocean: The Divine Force 
Asia,ELAS,10326,ELAS10326,Star Ocean: The Divine Force,,Star Ocean: The Divine Force 
Korea,ELAS,10327,ELAS10327,Star Ocean: The Divine Force,,Star Ocean: The Divine Force 
Asia,ELAS,10437,ELAS10437,Star Wars Jedi: Survivor,,Star Wars Jedi: Survivor 
Korea,ELAS,10437,ELAS10437,Star Wars Jedi: Survivor,,Star Wars Jedi: Survivor 
Asia,ELAS,10096,ELAS10096,Star Wars: Jedi: Fallen Order,,Star Wars: Jedi: Fallen Order 
Asia,ECAS,00094,ECAS00094,Stellar Blade,,Stellar Blade 
Asia,ECAS,00091,ECAS00091,Stellar Blade,,Stellar Blade 
Korea,ECAS,00090,ECAS00090,Stellar Blade,,Stellar Blade 
Asia,ELAS,10468,ELAS10468,Story of Seasons: A Wonderful Life,,Story of Seasons: A Wonderful Life 
Korea,ELAS,10469,ELAS10469,Story of Seasons: A Wonderful Life,,Story of Seasons: A Wonderful Life 
Asia,ELAS,10217,ELAS10217,Stranger of Paradise: Final Fantasy Origin,,Stranger of Paradise: Final Fantasy Origin 
Asia,ELAS,10217,ELAS10217,Stranger of Paradise: Final Fantasy Origin,,Stranger of Paradise: Final Fantasy Origin 
Korea,ELAS,10220,ELAS10220,Stranger of Paradise: Final Fantasy Origin,,Stranger of Paradise: Final Fantasy Origin 
Asia,ELAS,10478,ELAS10478,Street Fighter 6,,Street Fighter 6 
Korea,ELAS,10479,ELAS10479,Street Fighter 6,,Street Fighter 6 
Korea,ELAS,10479,ELAS10479,Street Fighter 6,,Street Fighter 6 
Korea,ELAS,10997,ELAS10997,Street Fighter 6: Years 1-2: Fighters Edition,,Street Fighter 6: Years 1-2: Fighters Edition 
Asia,ELAS,10116,ELAS10116,Summer Sport Games,,Summer Sport Games 
Asia,ELAS,10156,ELAS10156,Super Monkey Ball 1&2,,Super Monkey Ball 1&2 
Korea,ELAS,10160,ELAS10160,Super Monkey Ball 1&2,,Super Monkey Ball 1&2 
Asia,ELAS,10271,ELAS10271,Sword and Fairy: Together Forever,,Sword and Fairy: Together Forever 
Korea,ELAS,10443,ELAS10443,Sword Art Online: Last Recollection,,Sword Art Online: Last Recollection 
Asia,ELAS,10370,ELAS10370,Tactics Ogre: Reborn,,Tactics Ogre: Reborn 
Korea,ELAS,10371,ELAS10371,Tactics Ogre: Reborn,,Tactics Ogre: Reborn 
Asia,ELAS,10372,ELAS10372,Tactics Ogre: Reborn,,Tactics Ogre: Reborn 
Korea,ELAS,10807,ELAS10807,Taiko no Tatsujin: Rhythm Festival,,Taiko no Tatsujin: Rhythm Festival 
Asia,ELAS,10112,ELAS10112,Tales of Arise,,Tales of Arise 
Korea,ELAS,10113,ELAS10113,Tales of Arise,,Tales of Arise 
Asia,ELAS,10114,ELAS10114,Tales of Arise,,Tales of Arise 
Asia,ELAS,10114,ELAS10114,Tales of Arise,,Tales of Arise 
Korea,ELAS,11139,ELAS11139,Tales of Berseria: Remaster,,Tales of Berseria: Remaster 
Korea,ELAS,10857,ELAS10857,Tales of Graces f Remastered,,Tales of Graces f Remastered 
Asia,ELAS,10280,ELAS10280,Teenage Mutant Ninja Turtles: Shredder's Revenge,,Teenage Mutant Ninja Turtles: Shredder's Revenge 
Asia,ELAS,10616,ELAS10616,Tekken 8,,Tekken 8 
Korea,ELAS,10617,ELAS10617,Tekken 8,,Tekken 8 
Asia,ELAS,10618,ELAS10618,Tekken 8,,Tekken 8 
Asia,ELAS,10618,ELAS10618,Tekken 8,,Tekken 8 
Korea,ELAS,10640,ELAS10640,Tekken 8,,Tekken 8 
Korea,ELAS,10810,ELAS10810,Test Drive: Solar Crown,,Test Drive: Solar Crown 
Asia,ELAS,10565,ELAS10565,The Bridge Curse: Road to Salvation,,The Bridge Curse: Road to Salvation 
Asia,ELAS,10410,ELAS10410,The Callisto Protocol,,The Callisto Protocol 
Korea,ELAS,10412,ELAS10412,The Callisto Protocol,,The Callisto Protocol 
Asia,ELAS,10248,ELAS10248,The Centennial Case: A Shijima Story,,The Centennial Case: A Shijima Story 
Asia,ELAS,10357,ELAS10357,The Chant,,The Chant 
Asia,ELAS,10560,ELAS10560,The Crew Motorfest,,The Crew Motorfest 
Korea,ELAS,10087,ELAS10087,The Dark Pictures Anthology: House of Ashes,,The Dark Pictures Anthology: House of Ashes 
Asia,ELAS,10088,ELAS10088,The Dark Pictures Anthology: House of Ashes,,The Dark Pictures Anthology: House of Ashes 
Asia,ELAS,10111,ELAS10111,The Dark Pictures Anthology: House of Ashes,,The Dark Pictures Anthology: House of Ashes 
Korea,ELAS,10386,ELAS10386,The Dark Pictures Anthology: The Devil in Me,,The Dark Pictures Anthology: The Devil in Me 
Asia,ELAS,10387,ELAS10387,The Dark Pictures Anthology: The Devil in Me,,The Dark Pictures Anthology: The Devil in Me 
Asia,ELAS,10389,ELAS10389,The Dark Pictures Anthology: The Devil in Me,,The Dark Pictures Anthology: The Devil in Me 
Asia,ELAS,10304,ELAS10304,The DioField Chronicle,,The DioField Chronicle 
Korea,ELAS,10925,ELAS10925,The First Beserker: Khazan,,The First Beserker: Khazan 
Asia,ELAS,10208,ELAS10208,The King of Fighters XV,,The King of Fighters XV 
Korea,ELAS,10213,ELAS10213,The King of Fighters XV,,The King of Fighters XV 
Korea,ECAS,00063,ECAS00063,The Last of Us: Part I,,The Last of Us: Part I 
Asia,ECAS,00042,ECAS00042,The Last of Us: Part I,,The Last of Us: Part I 
Korea,ECAS,00041,ECAS00041,The Last of Us: Part I,,The Last of Us: Part I 
Asia,ELAS,10272,ELAS10272,The Legend of Heroes: Kuro no Kiseki,,The Legend of Heroes: Kuro no Kiseki 
Korea,ELAS,10314,ELAS10314,The Legend of Heroes: Kuro no Kiseki II: CRIMSON SiN,,The Legend of Heroes: Kuro no Kiseki II: CRIMSON SiN 
Asia,ELAS,10315,ELAS10315,The Legend of Heroes: Kuro no Kiseki II: CRIMSON SiN,,The Legend of Heroes: Kuro no Kiseki II: CRIMSON SiN 
Asia,ELAS,10253,ELAS10253,The Legend of Tianding,,The Legend of Tianding 
Asia,ELAS,10258,ELAS10258,The Quarry,,The Quarry 
Korea,ELAS,10259,ELAS10259,The Quarry,,The Quarry 
Asia,ELAS,10176,ELAS10176,The Witcher 3: Wild Hunt,,The Witcher 3: Wild Hunt 
Asia,ELAS,10181,ELAS10181,The Witcher 3: Wild Hunt,,The Witcher 3: Wild Hunt 
Korea,ELAS,10187,ELAS10187,The Witcher 3: Wild Hunt,,The Witcher 3: Wild Hunt 
Asia,ELAS,10297,ELAS10297,Thymesia,,Thymesia 
Korea,ELAS,10297,ELAS10297,Thymesia,,Thymesia 
Korea,ELAS,10684,ELAS10684,Tiebreak,,Tiebreak 
Asia,ELAS,10231,ELAS10231,Tiny Tina's Wonderlands,,Tiny Tina's Wonderlands 
Korea,ELAS,10232,ELAS10232,Tiny Tina's Wonderlands,,Tiny Tina's Wonderlands 
Asia,ELAS,10177,ELAS10177,Treasures of the Aegean,,Treasures of the Aegean 
Asia,ELAS,10086,ELAS10086,Trigger Witch,,Trigger Witch 
Korea,ELAS,10380,ELAS10380,Trinity Trigger,,Trinity Trigger 
Asia,ELAS,10380,ELAS10380,Trinity Trigger,,Trinity Trigger 
Korea,ELAS,10244,ELAS10244,Two Point Campus,,Two Point Campus 
Korea,ELAS,10891,ELAS10891,Two Point Museum,,Two Point Museum 
Korea,ECAS,00038,ECAS00038,Uncharted: Legacy of Thieves Collection,,Uncharted: Legacy of Thieves Collection 
Asia,ECAS,00036,ECAS00036,Uncharted: Legacy of Thieves Collection,,Uncharted: Legacy of Thieves Collection 
Asia,ECAS,00036,ECAS00036,Uncharted: Legacy of Thieves Collection,,Uncharted: Legacy of Thieves Collection 
Korea,ELAS,10630,ELAS10630,Unicorn Overlord,,Unicorn Overlord 
Asia,ECAS,00099,ECAS00099,Until Dawn,,Until Dawn 
Asia,ECAS,00096,ECAS00096,Until Dawn,,Until Dawn 
Korea,ECAS,00095,ECAS00095,Until Dawn,,Until Dawn 
Asia,ELAS,10302,ELAS10302,Valkyrie Elysium,,Valkyrie Elysium 
Korea,ELAS,10303,ELAS10303,Valkyrie Elysium,,Valkyrie Elysium 
Asia,ELAS,10352,ELAS10352,Valkyrie Elysium,,Valkyrie Elysium 
Korea,ELAS,10276,ELAS10276,Vampire: The Masquerade: Swansong,,Vampire: The Masquerade: Swansong 
Korea,ELAS,10758,ELAS10758,Visions of Mana,,Visions of Mana 
Korea,ELAS,10720,ELAS10720,"Warhammer 40,000: Space Marine 2",,"Warhammer 40,000: Space Marine 2 "
Korea,ELAS,10009,ELAS10009,Watch Dogs Legion,,Watch Dogs Legion 
Korea,ELAS,10010,ELAS10010,Watch Dogs Legion,,Watch Dogs Legion 
Asia,ELAS,10012,ELAS10012,Watch Dogs Legion,,Watch Dogs Legion 
Korea,ELAS,10019,ELAS10019,Watch Dogs Legion,,Watch Dogs Legion 
Korea,ELAS,10025,ELAS10025,Watch Dogs Legion,,Watch Dogs Legion 
Korea,ELAS,10446,ELAS10446,We Love Katamari: REROLL + Royal Reverie,,We Love Katamari: REROLL + Royal Reverie 
Asia,ELAS,10447,ELAS10447,We Love Katamari: REROLL + Royal Reverie,,We Love Katamari: REROLL + Royal Reverie 
Asia,ELAS,10448,ELAS10448,We Love Katamari: REROLL + Royal Reverie,,We Love Katamari: REROLL + Royal Reverie 
Asia,ELAS,10420,ELAS10420,Wild Hearts,,Wild Hearts 
Korea,ELAS,10420,ELAS10420,Wild Hearts,,Wild Hearts 
Asia,ELAS,10747,ELAS10747,Witch Spring R,,Witch Spring R 
Korea,ELAS,10748,ELAS10748,Witch Spring R,,Witch Spring R 
Asia,ELAS,10405,ELAS10405,Wo Long Fallen Dynasty,,Wo Long Fallen Dynasty 
Korea,ELAS,10442,ELAS10442,Wo Long: Fallen Dynasty,,Wo Long: Fallen Dynasty 
Asia,ELAS,10298,ELAS10298,Wonder Boy: The Dragon's Trap,,Wonder Boy: The Dragon's Trap 
Korea,ELAS,10149,ELAS10149,WRC 10 The Official Game,,WRC 10 The Official Game 
Korea,ELAS,10308,ELAS10308,WRC 10 The Official Game,,WRC 10 The Official Game 
Korea,ELAS,10230,ELAS10230,WWE 2K22,,WWE 2K22 
Asia,ELAS,10234,ELAS10234,WWE 2K22,,WWE 2K22 
Korea,ELAS,10450,ELAS10450,WWE 2K23,,WWE 2K23 
Asia,ELAS,10451,ELAS10451,WWE 2K23,,WWE 2K23 
Korea,ELAS,10072,ELAS10072,Yakuza 7 International,,Yakuza 7 International 
Korea,ELAS,11172,ELAS11172,Yakuza Kiwami 3 & Yakuza: Dark Ties,,Yakuza Kiwami 3 & Yakuza: Dark Ties 
Asia,ELAS,10073,ELAS10073,Yakuza: Like A Dragon,,Yakuza: Like A Dragon 
Korea,ELAS,10522,ELAS10522,Ys X: Nordics,,Ys X: Nordics 
Asia,ELAS,10179,ELAS10179,Yuoni,,Yuoni 
Asia,ELAS,10228,ELAS10228,Yurukill: The Calumniation Games,,Yurukill: The Calumniation Games 
Korea,ELAS,10228,ELAS10228,Yurukill: The Calumniation Games,,Yurukill: The Calumniation Games 
,,,ECAS00003,,,Marvel's Spider-Man: Miles Morales
,,,ECAS00005,,,Demon's Souls
,,,ECAS00006,,,Sackboy: A Big Adventure
,,,ECAS00009,,,Demon's Souls
,,,ECAS00010,,,Marvel's Spider-Man: Miles Morales
,,,ECAS00011,,,Sackboy: A Big Adventure
,,,ECAS00014,,,Marvel's Spider-Man: Miles Morales
,,,ECAS00015,,,Marvel's Spider-Man: Miles Morales
,,,ECAS00016,,,Returnal
,,,ECAS00017,,,Returnal
,,,ECAS00018,,,Nioh Collection
,,,ECAS00020,,,Nioh Collection
,,,ECAS00022,,,MLB: The Show 21
,,,ECAS00023,,,MLB: The Show 21
,,,ECAS00024,,,Ratchet & Clank: Rift Apart
,,,ECAS00025,,,Ratchet & Clank: Rift Apart
,,,ECAS00026,,,God of War: Ragnarok
,,,ECAS00027,,,God of War: Ragnarok
,,,ECAS00028,,,Ghost of Tsushima: Director's Cut
,,,ECAS00029,,,Ghost of Tsushima: Director's Cut
,,,ECAS00030,,,Death Stranding Director's Cut
,,,ECAS00031,,,Death Stranding Director's Cut
,,,ECAS00032,,,Horizon Forbidden West
,,,ECAS00033,,,Horizon Forbidden West
,,,ECAS00034,,,Gran Turismo 7
,,,ECAS00035,,,Gran Turismo 7
,,,ECAS00036,,,Uncharted: Legacy of Thieves Collection
,,,ECAS00038,,,Uncharted: Legacy of Thieves Collection
,,,ECAS00039,,,MLB: The Show 22
,,,ECAS00040,,,MLB: The Show 22
,,,ECAS00041,,,The Last of Us Part I
,,,ECAS00042,,,The Last of Us Part I
,,,ECJS00001,,,Demon's Souls
,,,ECJS00002,,,Destruction AllStars
,,,ECJS00003,,,Marvel's Spider-Man: Miles Morales
,,,ECJS00004,,,Marvel's Spider-Man: Miles Morales
,,,ECJS00005,,,Sackboy: A Big Adventure
,,,ECJS00006,,,Returnal
,,,ECJS00007,,,MLB: The Show 21
,,,ECJS00008,,,Ratchet & Clank: Rift Apart
,,,ECJS00009,,,God of War: Ragnarok
,,,ECJS00011,,,Ghost of Tsushima: Director's Cut
,,,ECJS00012,,,Death Stranding Director's Cut
,,,ECJS00014,,,Horizon Forbidden West
,,,ECJS00015,,,Horizon Forbidden West
,,,ECJS00016,,,Gran Turismo 7
,,,ECJS00017,,,Gran Turismo 7
,,,ECJS00018,,,Uncharted: Legacy of Thieves Collection
,,,ECJS00019,,,MLB: The Show 22
,,,ECJS00020,,,MLB: The Show 22
,,,ECJS00021,,,The Last of Us Part I
,,,ECJS00022,,,God of War: Ragnarok
,,,ECJS00024,,,The Last of Us Part II Remastered
,,,ECJS00025,,,MLB: The Show 23
,,,ECJS00026,,,Marvel's Spider-Man 2
,,,ECJS00031,,,Rise of the Ronin
,,,ECJS00032,,,Rise of the Ronin
,,,ECJS00033,,,Helldivers 2
,,,ECJS00034,,,Stellar Blade
,,,ECJS00035,,,Marvel's Spider-Man 2
