titleId,gameTitle,platform_source,region_source,url,contentId,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
NPUA80103,Heavenly Sword Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80103_00/HbkH5qhtVrYAp18nS9XtKocB366CwaWxK7OF4Bvn3rTBOLWA1tRbQYB7l5arINSrPtsmQxaRM4UMwk2DnXvigSgUpucg5rtXcg8oe.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90048,Heavenly Sword Kai Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90048_00/4wLrj2NTJqRHG48YPg44lSF7slGIDGpCw86c6sV1T5tn4yBYF0mqeK4m7cf0NCGLt4Oayygtjs4YKfBKbV9rPRsVGRRDpjXD3TtkB.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90049,Heavenly Sword Nariko Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90049_00/twUOXrtuH2uXJHP5VqlbjXNShA2o8QOsXPjylfoMPtYvw4ENl3e1GWaWC2DXybQbGAAx9hYaEWjy6aa1Iy5E8JwXgeQq74bt3T9aB.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90129,HEAVY RAIN Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90129_00/LjKvUUgqdgjoMQIvXsFiCKe3BdLJJgr1deqbsAeaGTwWLagliVqK6LSeMaTj40CRrKLGK6LjHAD7k2okpumS3AaoosQBOWHXn0SvF.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70088,Heavy Rain Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70088_00/NdqEJT8jFaxJSyYD5IOdkqlI34o3Xj4isAWKF3Sgf5swKp9tGWaCfmmTa5rbAttY17PEAIAMOfSe7jKCivp67TNcTfTnCiIkPboYM.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70112,Heavy Rain Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70112_00/52TtGbEumtbSfbdRXrGAJBepb77UiU7SIFDl8x3N1MI9ae5yyIYFk6D9KXdGA7EFWekP07vlSREHN3X6ad61F2wpn1Wnq3FGBF7B2.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA80138,Hot Shots Golf: Out of Bounds Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80138_00/d7OknFmm81WuapERNiPGheevqDMSVG2d5WBOPkcKQY53YmYcXVLYmssRemd1sd9ehXHuiG9UOYl5n2GPRuYyyiecrx0PBs882PMiI.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA00073,ICO Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00073_00/dTTfvbumyQnfgQXDgAekvLHVVVqrTDIFdyZwPcukPlEjzfIfMmGTJMDoXriqqZGVbGwncmqoblXbmCNHwmvQoVPSGuYSwQGeObnpx.pkg,JP9000-NPJA00073_00-ICO0000000000001,YES,PSP,PSN,DEMO,NONE,
NPUA70156,inFAMOUS 2 Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70156_00/zytOUFjPnKrEGUNtszuaDRwJUwSzERFsWCNOQVAEtBGxgMwWcnnDSvcjavqHTHXNCEFXpaHifCTxETtKbLHWtPFRIRjpDoCjTyLhZ.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA80275,Journey Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80275_00/aCKxNJrjSCjNjgJflSDFKSMpmOmDumfMrcnfKDXvPsrperfouTCvTgHGtejhRClfCZBWSgvsJgxvTSbLqBdKpTPTCJoVnFLGjpDLo.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA00005,JP9000-NPJA00005_00-LEMMINGS00000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00005_00/Dgck2UJ3kb7Xjpa6OPnt63qBMa7oTlMdgUy30tn3DNY7gQFaM4lMU4HeylFPYBhSU0UdSfblc2hMbUeDK7FFQQ8QAxneNyflqHtRW.pkg,JP9000-NPJA00005_00-LEMMINGS00000001,YES,PSP,PSN,DEMO,NONE,
NPJA00027,JP9000-NPJA00027_00-ECHOCHROME000000,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00027_00/Nj1s5BGNoBBvBpehAXc77XKGSq5FEbvmmjQOpsNYGN4ngRyA0Lh4K2LQ0MBC7TcFLg379S40NJKf9AD7mVGP2atIiLeCWE6M6235H.pkg,JP9000-NPJA00027_00-ECHOCHROME000000,YES,PSP,PSN,DEMO,NONE,
NPJA00033,JP9000-NPJA00033_00-RATCHET550000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00033_00/LCv29uOTU3OiJy1ewcONbpopQWaYKtTveVin2Aw7JxLsilC5lCgkPNhXR0XVHhSXw26ObQgsKfTxsSNBMGyBHKOa7MPXXaLsFKv9N.pkg,JP9000-NPJA00033_00-RATCHET550000001,YES,PSP,PSN,DEMO,NONE,
NPJA00041,JP9000-NPJA00041_00-0000000000000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00041_00/N9Lfu7PkgNmiKEKFB15ahpOJQ7uylQmy6DmpceUn8g44nB8k9eFugTcITODSGXa5Dpt5xpX1mqJl6sth67wcYGhYAsBb22OOfMinr.pkg,JP9000-NPJA00041_00-0000000000000001,YES,PSP,PSN,DEMO,NONE,
NPJA00043,JP9000-NPJA00043_00-0000000000000000,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00043_00/Kb3rlJQasjyvhaJhi3eCB3o4htD7mIyST99PUc6NoiPCjRqjQdJPpKqXqO5mP7lkgI04tTlD0l3DUPbTHlfCVGnwIoGTGOex0EYRK.pkg,JP9000-NPJA00043_00-0000000000000000,YES,PSP,PSN,DEMO,NONE,
NPJA00048,JP9000-NPJA00048_00-FATPRINCESS00001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00048_00/aFaCjBWCYvNWSXfmpsiaHQMjKSNQLsg67OIhovdlSxpQmu4K0bhnIDM5toQCFbs787EB0rSpj6CCkWoVr3LIj0GaGMHOMG4eGu575.pkg,JP9000-NPJA00048_00-FATPRINCESS00001,YES,PSP,PSN,DEMO,NONE,
NPJA00074,JP9000-NPJA00074_00-SOTC000000000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00074_00/UasUMOcwFEtCVnrHuQodkSqwbgBNOEzkpkhmsRKUfXxTHzxeUqzQuJrHdXHcLKfGDQXkMbaxgZNsDEabZLwdBNrCRdFHCRdbTIwaM.pkg,JP9000-NPJA00074_00-SOTC000000000001,YES,PSP,PSN,DEMO,NONE,
NPJA00104,JP9000-NPJA00104_00-0000000000000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00104_00/wzhwRwKebinCHvOxRmvATaHYuMeTDokliWioWHUylTNNFazDJikZShgBZvwKUoawZIIixneZFVeSCUBzpIXuRIwCwEQIpKBlCpaQC.pkg,JP9000-NPJA00104_00-0000000000000001,YES,PSP,PSN,DEMO,NONE,
NPJA60003,JP9000-NPJA60003_00-0000000000000000,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA60003_00/kCXEXQmXPDtYNhFwPmtdTqDOiVWBHaeiVeTzPSzaluApWfQGQkThyfSupoXAZuwGuNXuucQgjMoppzUSMCzvmnNRWFOjjgOiNCpEn.pkg,JP9000-NPJA60003_00-0000000000000000,YES,PSP,PSN,DEMO,NONE,
NPJA00001,JP9002-NPJA00001_00-0000000000000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9002/NPJA00001_00/k8RY7UCR3goOQV9MO6jm60mjbM6wLdbvkVtq4Rm3bmCE5BsCDEWIXJ6tsx4NCOVnwoCytbnC2IiTMgSOvvXB4rLwfDoav7iG3KlpQ.pkg,JP9002-NPJA00001_00-0000000000000001,YES,PSP,PSN,DEMO,NONE,
NPJA00001,JP9002-NPJA00001_00-0000000000000001,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9002/NPJA00001_00/WK1lh9WVh5TsH6qXXfWEAwI0OWUfe8vBjkfWCd99GUkdCrLfWFFXrCQgRng7S5OhM3Sx7Ci3fsWRVwTP2PtIvl9ghQHGWp4P5kq3w.pkg,JP9002-NPJA00001_00-0000000000000001,YES,PSP,PSN,DEMO,NONE,
NPUA70034,Killzone 2 - Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70034_00/SO2lDWkoAc7R8N61sJ6pCS5AC9FKaPH0Nu1oYOYDqn3g5WV4NJALg4NDmC5FVpwh5uVcOwsISvddCupU2ANt5jGhJ0txqLgvt2gcq.pkg,UP9000-NPUA70034_00-DKILLZONE2000001,YES,PSP,PSN,DEMO,NONE,
NPJA90092,KILLZONE 2 Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90092_00/enhWaspD7VAchso4V3hDFwIqs5faWBLP7YmFfUhSKIcv0v0ovBI6G9d4r1yJY4n7R9JnqxlRhGr2CV2bX2lB5A6IFcMrDue7o182F.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70041,Killzone 2: Behind The Bullet,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70041_00/sLjHJm3Svhp6ttOBHlCt9NO1DQ6O1xdkXjYoFeN88v6B2ILq5JW74JmYmek3CdRlubb4ynpVp0IfWr4FgfInkyRHMbmqXbY9PAILl.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90178,KILLZONE 3 3D Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90178_00/wYDhysoTtkBuqSljDtfpXoLIxpwwhddtmlyrFttIqVEBjbhDBpwRByjwWwcMpCxbNQnazOQUHyHFtqmnOZmDTPFWjyZnCViDkRQlr.pkg,,NO,PSP,PSN,DEMO,NONE,
