title_id,game_title,platform_source,region,url,content_id,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
NPEB01786,Dead or Alive 5 Ultimate,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4108/NPEB01786_00/RRBxYFdThofvXgZVyBHETMLEfATAWWidMgpIIZnFnfDUvIZeRTvazAMbWbwxTFGR.pkg,EP4108-NPEB01786_00-DOA5UHDDBOOT0000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01787,Battle of Tiles EX,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP2086/NPEB01787_00/hEuQVcDaFBBKFWwXrIiGkwbPyMYnTmcyLRosodQDoMrDcPwFPltpdjxarpkWkNPW.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01789,Wolfenstein: The New Order,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP1003/NPEB01789_00/zPxICLpucrtIkdBMvaCxYFpzsYsjYqlwpZBfKCLThtNnpiCfAoDahDZaRivEEZlMFPvEbQCdcofxoBQgurunLnVqqfnlsrYapRjrB.pkg,,NO,PS3,PSN,BASE_GAME,NONE,
NPEB01792,Street Fighter X Tekken,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0102/NPEB01792_00/DNbKNmGGPWlToWyLxGoEfPDdwJLrjxqapCOEMtcWaxLeNMlDrqajyxOHOoYpZqhx.pkg,EP0102-NPEB01792_00-SFTKDIGITAL00000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01793,SpongeBob SquarePants: Plankton's Robotic Revenge,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0002/NPEB01793_00/ZPsjDZNnwuMzWlFbnGnhzdiqICleyNxlzKXnOvqGkyoCAhftCwBymUSnOUoZrogS.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01795,One Piece: Pirate Warriors 2,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01795_00/vujSJOpeIFqruABXmDjUdPfitfxyeXghUscFPRIBUsIJcsTcGsxyZwrSrYUKlWzZ.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01796,Divekick,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4411/NPEB01796_00/gXjfwhhXseTQxkEeVMQuEgztJdlQyQvMzMQcRimpQOqrFIrnXKNcWyjqUBbIecjC.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01804,Diablo III,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0002/NPEB01804_00/UzjGmqqutyqXiWQYypxrWqMeugoEhgzcuvpQIzIhtFKitLHnRdanZysQAzrWhMGDCpICMbyFRdnWmxBGidsHUEXDPezMQGjkFPDKy.pkg,EP0002-NPEB01804_00-DIABLO3DIGITAL00,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01805,Deus Ex: Human Revolution - Director's Cut,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0082/NPEB01805_00/OUvwQsFlnCfaBbVQYmpuiBbSCmSDnUDEytuHhGsVJaamOcJZVxfunlnVjbIveNrB.pkg,EP0082-NPEB01805_00-DXHRDIRCUT000001,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01809,Pro Evolution Soccer 2014,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0101/NPEB01809_00/aIdSwIKogWXGaPCvTzhIZBzphpdmVksfyIxYPTMSYdtRXpPOXHOOuczIbBiOfnAw.pkg,EP0101-NPEB01809_00-PES2014HG0000000,YES,PS3,PSN,BASE_GAME,NONE,
