titleId,final_gameTitle,final_url,final_contentId,final_has_content_id,col_gameTitle,dump_gameTitle,col_region_source,dump_region_source,col_platform,dump_platform,col_distribution,dump_distribution,distribution_same,col_content_type,dump_content_type,content_type_same,col_url,dump_url,dump_unlock_model,dump_unlock_group,dump_contentId
NPEB00447,Back to the Future: The Game,http://ares.dl.playstation.net/cdn/EP2026/NPEB00447_00/zyGpYghknKxGWDTNlTxPyJFpKDZfetbWDghbBHtjXnbcnMiduToLZecwZTkHfWYl.pkg,,NO,Back to the Future: The Game,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP2026/NPEB00447_00/zyGpYghknKxGWDTNlTxPyJFpKDZfetbWDghbBHtjXnbcnMiduToLZecwZTkHfWYl.pkg,,,,
NPEB00454,Sine Mora,,,NO,Sine Mora,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
NPEB00463,Outland,http://ares.dl.playstation.net/cdn/EP0001/NPEB00463_00/bbWQzSGngnnVynIFkLnGfWWdAeZBdBlOnkzNEFLIPHftVdOEDrcfwsiolosdPzZo.pkg,,NO,Outland,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP0001/NPEB00463_00/bbWQzSGngnnVynIFkLnGfWWdAeZBdBlOnkzNEFLIPHftVdOEDrcfwsiolosdPzZo.pkg,,,,
NPEB00464,X-Men: The Arcade Game,http://zeus.dl.playstation.net/cdn/EP0101/NPEB00464_00/piOwmKoPLViGKMqClzKtLjoLGYTYCdmAhUluSvrPvLbKjwwcrmpzMgywYAlBPnAf.pkg,,NO,X-Men: The Arcade Game,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0101/NPEB00464_00/piOwmKoPLViGKMqClzKtLjoLGYTYCdmAhUluSvrPvLbKjwwcrmpzMgywYAlBPnAf.pkg,,,,
NPEB00466,From Dust,http://ares.dl.playstation.net/cdn/EP0001/NPEB00466_00/PxKjpuMSqfRYlOkUfxXUkMMdybMNpHxbPMHfgQXetQsWqDHKGIGQmWmkAbJwTJNz.pkg,,NO,From Dust,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP0001/NPEB00466_00/PxKjpuMSqfRYlOkUfxXUkMMdybMNpHxbPMHfgQXetQsWqDHKGIGQmWmkAbJwTJNz.pkg,,,,
NPEB00473,Mercury Hg,http://zeus.dl.playstation.net/cdn/EP4002/NPEB00473_00/vQKDMORjXHiWPUxOIolrxCYvnWgwJPqKMxmtLalIaZplVmLZTMUpOODugAPGkaau.pkg,,NO,Mercury Hg,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP4002/NPEB00473_00/vQKDMORjXHiWPUxOIolrxCYvnWgwJPqKMxmtLalIaZplVmLZTMUpOODugAPGkaau.pkg,,,,
NPEB00475,Swarm,http://ares.dl.playstation.net/cdn/EP4002/NPEB00475_00/vxeAmAptWpdLDlqPmlZjeLfgILiISdqPkPMCiOkLQKSefVeboWLfFXZZSPRpDAkD.pkg,,NO,Swarm,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP4002/NPEB00475_00/vxeAmAptWpdLDlqPmlZjeLfgILiISdqPkPMCiOkLQKSefVeboWLfFXZZSPRpDAkD.pkg,,,,
NPEB00476,I Am Alive,,,NO,I Am Alive,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
NPEB00477,Sonic the Hedgehog 2,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00477_00/QghLBbtyWFOfIrdmpkHnsYvIzkoUZBcYGKIULWVTHtXFCYLgwxAoynrLvAVDfUem.pkg,EP0177-NPEB00477_00-SVCSONIC2XXXXXXX,YES,Sonic the Hedgehog 2,SEGA Classics - Sonic II,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00477_00/QghLBbtyWFOfIrdmpkHnsYvIzkoUZBcYGKIULWVTHtXFCYLgwxAoynrLvAVDfUem.pkg,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00477_00/QghLBbtyWFOfIrdmpkHnsYvIzkoUZBcYGKIULWVTHtXFCYLgwxAoynrLvAVDfUem.pkg,NONE,,EP0177-NPEB00477_00-SVCSONIC2XXXXXXX
NPEB00479,Back to the Future - Episode 2: Get Tannen,http://zeus.dl.playstation.net/cdn/EP2026/NPEB00479_00/WcAmXoClnAqfyFmKyIIhxxqhszlKWUoeWOljcFhbcTbKWxklygUchMTWeKFfcsTEFQqpNlzoeSeshOGKiTmkWtmfAqVmIGLcLkLSv.pkg,EP2026-NPEB00479_00-BTTF10200000GAME,YES,Back to the Future - Episode 2: Get Tannen,Back to the Future: The Game - 5 Game Series,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP2026/NPEB00479_00/WcAmXoClnAqfyFmKyIIhxxqhszlKWUoeWOljcFhbcTbKWxklygUchMTWeKFfcsTEFQqpNlzoeSeshOGKiTmkWtmfAqVmIGLcLkLSv.pkg,http://zeus.dl.playstation.net/cdn/EP2026/NPEB00479_00/WcAmXoClnAqfyFmKyIIhxxqhszlKWUoeWOljcFhbcTbKWxklygUchMTWeKFfcsTEFQqpNlzoeSeshOGKiTmkWtmfAqVmIGLcLkLSv.pkg,NONE,,EP2026-NPEB00479_00-BTTF10200000GAME
NPEB00484,Eufloria,http://zeus.dl.playstation.net/cdn/EP4330/NPEB00484_00/dfrrtVAyHmNFvFZxTDFNCooPlzrTyVfvBbHjKxYRTjbfVpbpamcSTSrKNkpNpSne.pkg,EP4330-NPEB00484_00-EUFLORIA00000000,YES,Eufloria,Eufloria,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP4330/NPEB00484_00/dfrrtVAyHmNFvFZxTDFNCooPlzrTyVfvBbHjKxYRTjbfVpbpamcSTSrKNkpNpSne.pkg,http://zeus.dl.playstation.net/cdn/EP4330/NPEB00484_00/dfrrtVAyHmNFvFZxTDFNCooPlzrTyVfvBbHjKxYRTjbfVpbpamcSTSrKNkpNpSne.pkg,NONE,,EP4330-NPEB00484_00-EUFLORIA00000000
NPEB00503,Mass Effect 2,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00503_00/kfzJeeqhQbdHvqLgRWgTDZjoWimYdsWaZOwchkyXjhlYMiDdDEbiQxzuhQBbdDGqNvhEGQhwplSFrhnUFMOqmTWRliPpfDCsSYsiO.pkg,EP0006-NPEB00503_00-MASSEFFECT200000,YES,Mass Effect 2,Mass Effect 2,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00503_00/kfzJeeqhQbdHvqLgRWgTDZjoWimYdsWaZOwchkyXjhlYMiDdDEbiQxzuhQBbdDGqNvhEGQhwplSFrhnUFMOqmTWRliPpfDCsSYsiO.pkg,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00503_00/kfzJeeqhQbdHvqLgRWgTDZjoWimYdsWaZOwchkyXjhlYMiDdDEbiQxzuhQBbdDGqNvhEGQhwplSFrhnUFMOqmTWRliPpfDCsSYsiO.pkg,NONE,,EP0006-NPEB00503_00-MASSEFFECT200000
NPEB00505,Worms Ultimate Mayhem,http://zeus.dl.playstation.net/cdn/EP4064/NPEB00505_00/UlXxwlnoyfxsPKoBgEOZBHxCNihOSUGOiSOgwKBCFKebBppkuNoNnZBZPrsJTJhy.pkg,EP4064-NPEB00505_00-WORMSMAYHEM00045,YES,Worms Ultimate Mayhem,Worms Ultimate Mayhem,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP4064/NPEB00505_00/UlXxwlnoyfxsPKoBgEOZBHxCNihOSUGOiSOgwKBCFKebBppkuNoNnZBZPrsJTJhy.pkg,http://zeus.dl.playstation.net/cdn/EP4064/NPEB00505_00/UlXxwlnoyfxsPKoBgEOZBHxCNihOSUGOiSOgwKBCFKebBppkuNoNnZBZPrsJTJhy.pkg,NONE,,EP4064-NPEB00505_00-WORMSMAYHEM00045
NPEB00508,Streets of Rage II,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00508_00/HZOTroYbDNlPZDcrYzYrwcJUIowPizvHndpdIuXRSAyOJdTJTPbmSWjPZYqLTzOH.pkg,EP0177-NPEB00508_00-SVCSTREETOFRAGE2,YES,Streets of Rage II,SEGA Classics - Streets of Rage II,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00508_00/HZOTroYbDNlPZDcrYzYrwcJUIowPizvHndpdIuXRSAyOJdTJTPbmSWjPZYqLTzOH.pkg,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00508_00/HZOTroYbDNlPZDcrYzYrwcJUIowPizvHndpdIuXRSAyOJdTJTPbmSWjPZYqLTzOH.pkg,NONE,,EP0177-NPEB00508_00-SVCSTREETOFRAGE2
NPEB00509,SEGA Vintage Collection: Golden Axe,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00509_00/DuJRIyWsyGoiMLhbVyeqlBlcvqnFqkBNZkvpPTCxpcwyYwCGNycVVjCbkTqtNkaB.pkg,EP0177-NPEB00509_00-SVCGOLDENAXE16XX,YES,SEGA Vintage Collection: Golden Axe,SEGA Classics - Golden Axe I,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00509_00/DuJRIyWsyGoiMLhbVyeqlBlcvqnFqkBNZkvpPTCxpcwyYwCGNycVVjCbkTqtNkaB.pkg,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00509_00/DuJRIyWsyGoiMLhbVyeqlBlcvqnFqkBNZkvpPTCxpcwyYwCGNycVVjCbkTqtNkaB.pkg,NONE,,EP0177-NPEB00509_00-SVCGOLDENAXE16XX
NPEB00510,Gatling Gears,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00510_00/UliqluVDaTFfBCWRyKruGIiCqmLaJMxONQyWkIpIbHsuWreupmqMlBPFkmDqpoBS.pkg,,NO,Gatling Gears,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00510_00/UliqluVDaTFfBCWRyKruGIiCqmLaJMxONQyWkIpIbHsuWreupmqMlBPFkmDqpoBS.pkg,,,,
NPEB00513,Ridge Racer 7 3D,http://zeus.dl.playstation.net/cdn/EP0700/NPEB00513_00/ObQnmcAwqftzzlKOKHiNDyoNDIPJYvYkfrNINdjStJXjXDPNRWJnHjVlwePQSQrE.pkg,,NO,Ridge Racer 7 3D,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0700/NPEB00513_00/ObQnmcAwqftzzlKOKHiNDyoNDIPJYvYkfrNINdjStJXjXDPNRWJnHjVlwePQSQrE.pkg,,,,
NPEB00514,Auditorium HD,,,NO,Auditorium HD,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
NPEB00516,Robot Rescue Revolution,http://zeus.dl.playstation.net/cdn/EP4370/NPEB00516_00/IyJAavTJmSSEyrpKjMSvsinXrHwuKidhQoYENnTWJlKDADoFvCgQEJQpxzsWHems.pkg,EP4370-NPEB00516_00-ROBOTRESCUER2013,YES,Robot Rescue Revolution,Robot Rescue Revolution,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,,http://zeus.dl.playstation.net/cdn/EP4370/NPEB00516_00/IyJAavTJmSSEyrpKjMSvsinXrHwuKidhQoYENnTWJlKDADoFvCgQEJQpxzsWHems.pkg,NONE,,EP4370-NPEB00516_00-ROBOTRESCUER2013
NPEB00521,Warlords,,,NO,Warlords,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
NPEB00526,SEGA Vintage Collection: Altered Beast,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00526_00/KwqLAdQyNsflEEwbUsqAzdTghKxDYxVtBnPYSjxyjjHVgoPHXsxHxlwrPLAtRyUH.pkg,EP0177-NPEB00526_00-SVCALTEREDBEASTX,YES,SEGA Vintage Collection: Altered Beast,Altered Beast,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00526_00/KwqLAdQyNsflEEwbUsqAzdTghKxDYxVtBnPYSjxyjjHVgoPHXsxHxlwrPLAtRyUH.pkg,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00526_00/KwqLAdQyNsflEEwbUsqAzdTghKxDYxVtBnPYSjxyjjHVgoPHXsxHxlwrPLAtRyUH.pkg,NONE,,EP0177-NPEB00526_00-SVCALTEREDBEASTX
NPEB00527,Tom Clancy's Splinter Cell HD,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00527_00/XTSlcngLjqIYKJZMAnFSncqmdIUDMUeYSzsGTOnZIPDbOYLFrXLQefKwNIaasdew.pkg,EP0001-NPEB00527_00-SPLINTERCELLSC00,YES,Tom Clancy's Splinter Cell HD,Splinter Cell HD,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00527_00/XTSlcngLjqIYKJZMAnFSncqmdIUDMUeYSzsGTOnZIPDbOYLFrXLQefKwNIaasdew.pkg,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00527_00/XTSlcngLjqIYKJZMAnFSncqmdIUDMUeYSzsGTOnZIPDbOYLFrXLQefKwNIaasdew.pkg,NONE,,EP0001-NPEB00527_00-SPLINTERCELLSC00
NPEB00528,Tom Clancy's Splinter Cell HD: Pandora Tomorrow,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00528_00/pkmafGrbgYnpbGeAljHQgPaQksYiTCHwSzFtFKrgavRRMcrNZJhJHxImZsUSqKMN.pkg,EP0001-NPEB00528_00-SPLINTERCELLSCPT,YES,Tom Clancy's Splinter Cell HD: Pandora Tomorrow,Splinter Cell - Pandora Tomorrow HD,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00528_00/pkmafGrbgYnpbGeAljHQgPaQksYiTCHwSzFtFKrgavRRMcrNZJhJHxImZsUSqKMN.pkg,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00528_00/pkmafGrbgYnpbGeAljHQgPaQksYiTCHwSzFtFKrgavRRMcrNZJhJHxImZsUSqKMN.pkg,NONE,,EP0001-NPEB00528_00-SPLINTERCELLSCPT
NPEB00529,Burnout Crash!,,,NO,Burnout Crash!,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
NPEB00530,SEGA Vintage Collection: Comix Zone,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00530_00/rpdKmYoqqrirSkQltkzVVMLumjYbyVYJdJJwdXVFNhnJcwsPfuhXECftOnjHIDDB.pkg,EP0177-NPEB00530_00-SVCCOMIXZONEXXXX,YES,SEGA Vintage Collection: Comix Zone,Comix Zone,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00530_00/rpdKmYoqqrirSkQltkzVVMLumjYbyVYJdJJwdXVFNhnJcwsPfuhXECftOnjHIDDB.pkg,http://zeus.dl.playstation.net/cdn/EP0177/NPEB00530_00/rpdKmYoqqrirSkQltkzVVMLumjYbyVYJdJJwdXVFNhnJcwsPfuhXECftOnjHIDDB.pkg,NONE,,EP0177-NPEB00530_00-SVCCOMIXZONEXXXX
NPEB00531,Star Raiders,http://zeus.dl.playstation.net/cdn/EP0182/NPEB00531_00/mxevQnQtiJYeiYkDbpPagXdakRtRbCCwOCOcoQimpyiVEZHpyfiWhkamQUGomhYK.pkg,,NO,Star Raiders,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0182/NPEB00531_00/mxevQnQtiJYeiYkDbpPagXdakRtRbCCwOCOcoQimpyiVEZHpyfiWhkamQUGomhYK.pkg,,,,
NPEB00534,De Blob 2,http://zeus.dl.playstation.net/cdn/EP1005/NPEB00534_00/GJKRbzhnZuEQLqXzXRwpihxBsMceaShsySIWIQnWTLNpcnFnbSLXmvtdsnscBsOh.pkg,EP1005-NPEB00534_00-DEBLOB2FULLGAME1,YES,De Blob 2,De Blob 2,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP1005/NPEB00534_00/GJKRbzhnZuEQLqXzXRwpihxBsMceaShsySIWIQnWTLNpcnFnbSLXmvtdsnscBsOh.pkg,http://zeus.dl.playstation.net/cdn/EP1005/NPEB00534_00/GJKRbzhnZuEQLqXzXRwpihxBsMceaShsySIWIQnWTLNpcnFnbSLXmvtdsnscBsOh.pkg,NONE,,EP1005-NPEB00534_00-DEBLOB2FULLGAME1
NPEB00540,Alien Zombie Megadeath,http://zeus.dl.playstation.net/cdn/EP4052/NPEB00540_00/hBvaOmrinXBLuBbwkNvhFncgnHHkWTfsoOyCQpIQvVUkYFnDtcuFBxjQXAihckUH.pkg,,NO,Alien Zombie Megadeath,Alien Zombie MegaDeath,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP4052/NPEB00540_00/hBvaOmrinXBLuBbwkNvhFncgnHHkWTfsoOyCQpIQvVUkYFnDtcuFBxjQXAihckUH.pkg,http://zeus.dl.playstation.net/cdn/EP4052/NPEB00540_00/hBvaOmrinXBLuBbwkNvhFncgnHHkWTfsoOyCQpIQvVUkYFnDtcuFBxjQXAihckUH.pkg,NONE,,
NPEB00542,Wrecked: Revenge Revisited,http://zeus.dl.playstation.net/cdn/EP4040/NPEB00542_00/mRdlbuzuAunMKBvwyemjXyYlyjKGTUmSPsPSiLcpexGeuPrlBVPZZTFAglWwnRgE.pkg,,NO,Wrecked: Revenge Revisited,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP4040/NPEB00542_00/mRdlbuzuAunMKBvwyemjXyYlyjKGTUmSPsPSiLcpexGeuPrlBVPZZTFAglWwnRgE.pkg,,,,
NPEB00545,Rust Buccaneers,http://zeus.dl.playstation.net/cdn/EP4124/NPEB00545_00/dBRxJvSlhXkTysMQcapuphDOoIgiufhjtoOyuouJYaEGaGOALpOTHatohxHdJyYF.pkg,,NO,Rust Buccaneers,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP4124/NPEB00545_00/dBRxJvSlhXkTysMQcapuphDOoIgiufhjtoOyuouJYaEGaGOALpOTHatohxHdJyYF.pkg,,,,
NPEB00548,Dante's Inferno,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00548_00/HzXwbOStissmhqMZdSCCpbFHigYVnCiLlWSugzSujAPgowXoxGYXjRSxknPfvABM.pkg,EP0006-NPEB00548_00-HDDGAMEX80000000,YES,Dante's Inferno,Dantes Inferno,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00548_00/HzXwbOStissmhqMZdSCCpbFHigYVnCiLlWSugzSujAPgowXoxGYXjRSxknPfvABM.pkg,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00548_00/HzXwbOStissmhqMZdSCCpbFHigYVnCiLlWSugzSujAPgowXoxGYXjRSxknPfvABM.pkg,NONE,,EP0006-NPEB00548_00-HDDGAMEX80000000
NPEB00549,Dante's Inferno,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00549_00/koiRtwhJxMqRNvgvvkcHJPqCaQXYtuZyyHqYSYJBHuvfZCyIROsVRWLyaWAuMzvC.pkg,EP0006-NPEB00549_00-HDDGAMEX80000000,YES,Dante's Inferno,Dantes Inferno,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00549_00/koiRtwhJxMqRNvgvvkcHJPqCaQXYtuZyyHqYSYJBHuvfZCyIROsVRWLyaWAuMzvC.pkg,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00549_00/koiRtwhJxMqRNvgvvkcHJPqCaQXYtuZyyHqYSYJBHuvfZCyIROsVRWLyaWAuMzvC.pkg,NONE,,EP0006-NPEB00549_00-HDDGAMEX80000000
NPEB00550,Dead Space 2,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00550_00/ApySTjMGVOngwPaAZpGWpckUUggKZjjcUEETpGFXkzTCXgbGActTcccTZiuTxTGI.pkg,EP0006-NPEB00550_00-DS2PALENITESRU01,YES,Dead Space 2,Dead Space 2,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00550_00/ApySTjMGVOngwPaAZpGWpckUUggKZjjcUEETpGFXkzTCXgbGActTcccTZiuTxTGI.pkg,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00550_00/ApySTjMGVOngwPaAZpGWpckUUggKZjjcUEETpGFXkzTCXgbGActTcccTZiuTxTGI.pkg,NONE,,EP0006-NPEB00550_00-DS2PALENITESRU01
NPEB00553,Resident Evil Code: Veronica X,http://zeus.dl.playstation.net/cdn/EP0102/NPEB00553_00/ZQpHbPmriEYJCNUTLQRbWqFsPKaHeqqoosSKrbBQJOpcaoOomcYArYieiOghcRqn.pkg,EP0102-NPEB00553_00-CONTENT0000DLPKG,YES,Resident Evil Code: Veronica X,Resident Evil Code - Veronica X,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0102/NPEB00553_00/ZQpHbPmriEYJCNUTLQRbWqFsPKaHeqqoosSKrbBQJOpcaoOomcYArYieiOghcRqn.pkg,http://zeus.dl.playstation.net/cdn/EP0102/NPEB00553_00/ZQpHbPmriEYJCNUTLQRbWqFsPKaHeqqoosSKrbBQJOpcaoOomcYArYieiOghcRqn.pkg,NONE,,EP0102-NPEB00553_00-CONTENT0000DLPKG
NPEB00554,Street Fighter III: 3rd Strike Online Edition,http://zeus.dl.playstation.net/cdn/EP0102/NPEB00554_00/AXulbtIInEzLnAxnKQMxbyQbLQblHjhLORsSnSdwvLbKEuvRftHUPWpaZxFgAegj.pkg,,NO,Street Fighter III: 3rd Strike Online Edition,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0102/NPEB00554_00/AXulbtIInEzLnAxnKQMxbyQbLQblHjhLORsSnSdwvLbKEuvRftHUPWpaZxFgAegj.pkg,,,,
NPEB00555,BlazeRush,http://zeus.dl.playstation.net/cdn/EP4287/NPEB00555_00/MaAyRkCeWnivZSxtVDNZSUMbdGsWuxMXXUWQMxwYehgxSRhAhUzTdipelQQHWBUQ.pkg,EP4287-NPEB00555_00-HDD0000000000000,YES,BlazeRush,BlazeRush,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,,http://zeus.dl.playstation.net/cdn/EP4287/NPEB00555_00/MaAyRkCeWnivZSxtVDNZSUMbdGsWuxMXXUWQMxwYehgxSRhAhUzTdipelQQHWBUQ.pkg,NONE,,EP4287-NPEB00555_00-HDD0000000000000
NPEB00556,Cubixx HD,http://ares.dl.playstation.net/cdn/EP4132/NPEB00556_00/FdUcZGsJMwGGtcZhUDqYyYVJfWejGolHtLmotWVzDYndGUwNaNIBKzDzIZTFcuQG.pkg,,NO,Cubixx HD,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP4132/NPEB00556_00/FdUcZGsJMwGGtcZhUDqYyYVJfWejGolHtLmotWVzDYndGUwNaNIBKzDzIZTFcuQG.pkg,,,,
NPEB00557,Tom Clancy's Splinter: Chaos Theory HD,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00557_00/KBuxRxMEAwzoxEnNwwfPsuEJdVwNOmcBicsMAGffDdKzVKRdhlBCNBXUUZYrQHhV.pkg,EP0001-NPEB00557_00-SPLINTERCELLSCCT,YES,Tom Clancy's Splinter: Chaos Theory HD,Splinter Cell Chaos Theory HD,EU,EU,PS3,PS3,PSN,PSN,YES,BASE_GAME,BASE_GAME,YES,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00557_00/KBuxRxMEAwzoxEnNwwfPsuEJdVwNOmcBicsMAGffDdKzVKRdhlBCNBXUUZYrQHhV.pkg,http://zeus.dl.playstation.net/cdn/EP0001/NPEB00557_00/KBuxRxMEAwzoxEnNwwfPsuEJdVwNOmcBicsMAGffDdKzVKRdhlBCNBXUUZYrQHhV.pkg,NONE,,EP0001-NPEB00557_00-SPLINTERCELLSCCT
NPEB00563,Castlevania: Harmony of Despair,http://zeus.dl.playstation.net/cdn/EP0101/NPEB00563_00/NPGFmoCPuTovvkdwwtzutKoFunNaNDessBySNqtqpgKfZKuFMIZnubLXRNCfHimx.pkg,,NO,Castlevania: Harmony of Despair,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0101/NPEB00563_00/NPGFmoCPuTovvkdwwtzutKoFunNaNDessBySNqtqpgKfZKuFMIZnubLXRNCfHimx.pkg,,,,
NPEB00564,LIMBO,http://ares.dl.playstation.net/cdn/EP2054/NPEB00564_00/pyveBgvsoSFBUxAkapbAWPkgRGloDXrfBTJeNoedejXDXlGfwlnETFBIkiLNpXVF.pkg,,NO,LIMBO,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://ares.dl.playstation.net/cdn/EP2054/NPEB00564_00/pyveBgvsoSFBUxAkapbAWPkgRGloDXrfBTJeNoedejXDXlGfwlnETFBIkiLNpXVF.pkg,,,,
NPEB00566,SkyDrift,http://zeus.dl.playstation.net/cdn/EP4175/NPEB00566_00/HHJMUPGmaGTOQyesocnSrUooyZbDVkbkTUYhXrTeKOgeyfzpUvbyDowADDSKvJIl.pkg,,NO,SkyDrift,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP4175/NPEB00566_00/HHJMUPGmaGTOQyesocnSrUooyZbDVkbkTUYhXrTeKOgeyfzpUvbyDowADDSKvJIl.pkg,,,,
NPEB00569,Dragon Age II,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00569_00/XTDnBVAVdjVqvZhcyeMtZYBMdAaqcQvctdWhPWtPQhxbkxXzZnErhhqmwDEEGGNA.pkg,,NO,Dragon Age II,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,http://zeus.dl.playstation.net/cdn/EP0006/NPEB00569_00/XTDnBVAVdjVqvZhcyeMtZYBMdAaqcQvctdWhPWtPQhxbkxXzZnErhhqmwDEEGGNA.pkg,,,,
NPEB00570,Twisted Lands: Shadow Town,,,NO,Twisted Lands: Shadow Town,,EU,,PS3,,PSN,,NO,BASE_GAME,,NO,,,,,
