GameId	Region	GameTitle	PKG direct link
ULES00748	EU	Ratatouille (Russian only)	http://zeus.dl.playstation.net/cdn/EP1006/ULES00748_00/BSPyCiFesFwjpruMrzQkCMrAyJtFeMsOXLnolwkjFEtWlJPYAQSOLCctPYtqbFQI.pkg
ULES00756	EU	Manhunt 2	http://zeus.dl.playstation.net/cdn/EP1004/ULES00756_00/ls8RIrs56K9IHsqXPv3prx9sHjxyY4oWa2pU4y5YI2jDMG6PrMyl6NTIUHK0vIVwLpN0I62O9wLXiwIVxiEVYMiL3rhWH78k9KM28.pkg
ULES00764	EU	Impossible Mission	http://zeus.dl.playstation.net/cdn/EP4037/ULES00764_00/CllAWdTUmymx6wUetGMdqpF6bW8Fdwt70fOQUwaIFgJFgukwJArscnNx0RkI7bvKiRK46B7EXyIWv8aHvpy3HlenQUFcHwF0bwlrx.pkg
ULES00765	EU	Crush	http://zeus.dl.playstation.net/cdn/EP0177/ULES00765_00/X0ISnr4jk5EkXrAYf8MiApHvUHpQdAxuxlGwJhbQlV6BY4NmJTQqn2qPWo0ANLMhSydYNFTnhLyuLi708KjyxEn893llKsNMH1MnE.pkg
ULES00770	EU	Tom Clancy's Ghost Recon: Advanced Warfighter 2	http://zeus.dl.playstation.net/cdn/EP0001/ULES00770_00/guXX9jRPqwMGOp2IuJQNd4UVBCf8RLaOllCMUH5jI8FNeIbMtNcYabVaq1XosTIhCOXagTXdJJbhlJje7mMEYw71tJK4YJLF7ktfD.pkg
ULES00776	EU	State Shift	http://zeus.dl.playstation.net/cdn/EP4061/ULES00776_00/RFskt2dV40ALiyRayFofRI6r6CPFkpFx6qRKpF7RbOPmvTODGxvLluRcn25GIV1q96RuhCRIwqMnyVqtaLll8QgcHOP6no7o5ynWF.pkg
ULES00792	EU	Beta Bloc	http://zeus.dl.playstation.net/cdn/EP0367/ULES00792_00/e5gM5HKSIw5NI0sEj5EHBFO9mGLWjHhk4fpItypVNPyl2qFhok7PMIMKSpKXEjpi2LgFjfxlEV0mvI239Sbb0q10H1f3jsyr5NtXB.pkg
ULES00811	EU	Crazy Taxi: Fare Wars	http://zeus.dl.playstation.net/cdn/EP0177/ULES00811_00/qL95hCQQvyNQVgXPsaN7yBmpCHD4UHBMmuAW5iQdf3HMInMWxYhmlcTlYPo8KcaboK7UrvqBKW5GLptx7AIGcAoMLKcNH5FbRSW82.pkg
ULES00817	EU	Surf's Up	http://zeus.dl.playstation.net/cdn/EP0001/ULES00817_00/WG8QgBdjw8UqS4IHWDYyVNfxKCOvFW6RwQvBdmsldgnUjqJIMjnLFkc82gjJaSAW.pkg
ULES00818	EU	Riviera: The Promised Land	http://zeus.dl.playstation.net/cdn/EP4040/ULES00818_00/bdsGdLkkqyQxILpewKoLyECRm7YbvxLwCBxUKq2cMV9GxxhciATyHEDyKXogD79TsB6NvguNaY5c1n2PbrA2vKeeqtQRqGRh589HY.pkg
ULES00820	EU	Generation Of Chaos	http://zeus.dl.playstation.net/cdn/EP4061/ULES00820_00/7m5PlKid7ftLvLjsHdaIJvIRFUWMbF2u0jpgaKf5ALEvttvHLhOpxHiXA89ViqMNnbfSWiQUrdSOSI242impEXU7XkvYoSt1aNhyC.pkg
ULES00821	EU	World Of Pool	http://zeus.dl.playstation.net/cdn/EP4015/ULES00821_00/kcSeHkKld1OyK28PPwiHVlPfF0wfJSEFk4PgY7tdqJwHmDC7SDTecYK2NdqfqPWRURTShF0FMoDBI4W1LRmmhJ596aaA0JbvH9Ghy.pkg
ULES00826	EU	Tomb Raider: Anniversary	http://zeus.dl.playstation.net/cdn/EP0776/ULES00826_00/iUN9CjPQQ9pGaKC7gj53IIBjtBCmTLtYCDdX4edXGxcekxfYVh2V28GYQgm5XuRgbcAkQwyijpshcXK6pMd09mxkjjMVsNB3tGqnK.pkg
ULES00841	EU	Castlevania: The Dracula X Chronicles	http://zeus.dl.playstation.net/cdn/EP0101/ULES00841_00/yylVlLNSoSMBhhZpgTfhrmlKtspBINrpbrDcACXAnnyFywyvmxgTtcAAGciibWjo.pkg
ULES00850	EU	Final Fantasy Tactics: The War of the Lions	http://zeus.dl.playstation.net/cdn/EP0082/ULES00850_00/pmdvzUkwPRsRovodsPsheqfMSeKeYSUvUypOiLOSaSsCCrVpFNlPnPgrNyZVZdLV.pkg
ULES00851	EU	Monster Hunter Freedom 2	http://zeus.dl.playstation.net/cdn/EP0102/ULES00851_00/MYVkiXbpdSKpzzjAyDcYfngBhBGsiYScuElenlwbafcCyBCZrOZjJZUqYFvIVTBz.pkg
ULES00858	EU	Fading Shadows	http://zeus.dl.playstation.net/cdn/EP4069/ULES00858_00/3UOa4blk7FYIXyB6JnmsE0HiwLkK6rDDB8ehTYB5jYGaJr7Jr4ebNvswtgnvvEt2WkwqiUOD7klOdOXHEF4W69nKJWkTtTkMTglgD.pkg
ULES00861	EU	Star Wars: Battlefront – Renegade Squadron	http://zeus.dl.playstation.net/cdn/EP1010/ULES00861_00/imJJ73CyFP4Q9ELOCY5in4Wfyy9wsjHcmMBuQA1glVfD6DAMtV0IveWVw3sLiHtNbxthtX0BmC4qHcxXRiNshun9UpdkHb8GYSAgj.pkg
ULES00902	EU	Dead Head Fred	http://zeus.dl.playstation.net/cdn/EP0367/ULES00902_00/aDIEGyvtKKaiLcW5UfkHTRDyMGIuMMdFUFUPMPrwJb19LgsVgXS9mA9sSrjNsvfNi4OuU6oQDbQgOMqpYvAKxqaEKsnVSHmmOHn2n.pkg
ULES00909	EU	Puzzle Quest: Challenge Of The War Lords	http://zeus.dl.playstation.net/cdn/EP0367/ULES00909_00/avNJ2pseWMDeKXtGBoShwb0IcV0jhcJ1oVxPcNUMgCNkr1MTvrIwsBg9wiP28AebAaOxg4B6dfjMSmQm4RH4OnJNBTKvBtk3vdgw4.pkg
ULES00939	EU	Indiana Jones and the Staff of Kings	http://zeus.dl.playstation.net/cdn/EP1010/ULES00939_00/gWMUSSu6GOTxL7dc27K8W5vTcIK2KhdbDATK28h9QmuGBWW0Ro6WmGg8euFLyWJMfGo0KAi4UiDn5rDg0CsPfJNH3mOLSBEqoIuh0.pkg
ULES00940	EU	Sonic Rivals 2	http://zeus.dl.playstation.net/cdn/EP0177/ULES00940_00/sR1PdYMsHjyRHnHRd2Js2BC3k6YkQlsIbpuSNlSo9NmfolrNJsKV06BMDEC6ouKQkF02rv9Kebfxk6Ub4O71LSlqQ2bGmFy075UYs.pkg
ULES00955	EU	Medal of Honor Heroes 2	http://zeus.dl.playstation.net/cdn/EP0006/ULES00955_00/pOsKW4dl1CIRdckUc4cwAXC3d33DFQGnKcAicyxHsLtN0knOiEnTJrK8ly6WxSXCWSSdkdFMu08qxx7pYiJyQr3Iym9RNwAgIfnCJ.pkg
ULES00957	EU	Skate Park City	http://zeus.dl.playstation.net/cdn/EP4061/ULES00957_00/OKGakjOF10FQA0cmnPkSnNXqnv4AkTwr37J5MsG6MCOFj7xUKxpMFRDvl6Y56hvbCVxB1Ye6Eus85KBSVvr0apGOLGqL1NPSyUWMx.pkg
ULES00968	EU	FlatOut: Head On	http://zeus.dl.playstation.net/cdn/EP4014/ULES00968_00/wGEibK3sf9q2cYAggRoqsjqxGpF7RJ0xV7kMWn7Gl7khY561MsJjQoxSjft4Nhktw2iLEH9RgHJMYMIYgDMlqRbr2Wn40P7gL5GJI.pkg
ULES00974	EU	WWII: Battle Over The Pacific	http://zeus.dl.playstation.net/cdn/EP4061/ULES00974_00/ulN13gcB2AKi2OshphGwe9CCSgXMcGwjqKBjGx46sNfxpjPXkYtyuiiU09kKpbi658rXeHBGF21GfEDWOl3Od4W8pssBqXymVbhG3.pkg
ULES00981	EU	Star Wars: The Force Unleashed	http://zeus.dl.playstation.net/cdn/EP1010/ULES00981_00/QtNUevF7X779y1ahR0m9lQewLRxTm9krbtAQF12SG4oOOGEOUFesvhRXFVEAbN6hPTjqyQm0EX1JBYqucV8XSg1tmoG71BFxyeDFX.pkg
ULES00986	EU	Final Fantasy	http://zeus.dl.playstation.net/cdn/EP0082/ULES00986_00/rQXoBiNoNbiTglntEOLgXgVDoEBYaCCNdsCcUGhWJYFmcvHLLnrepbBUxCiliLeR.pkg
ULES00987	EU	Final Fantasy II	http://zeus.dl.playstation.net/cdn/EP0082/ULES00987_00/MOHiObrCpLrNxHzXsFoZFqrOAHApJicNzFzpThwbVAuRaZfOUQwCEnDGpLXdegWS.pkg
ULES00999	EU	Disgaea: Afternoon of Darkness	http://zeus.dl.playstation.net/cdn/EP0106/ULES00999_00/rP91bQmydYmaOMp4NpiiMYY38EYSEl89jB1Nk9xTdMQx0bMA6itkcU5r3Wc1uqgn0X8TpNeAHNBpb5wUEMyFwluwjwrsaSPBttVM2.pkg
ULES01003	EU	Metal Gear Solid: Portable Ops Plus	http://zeus.dl.playstation.net/cdn/EP0101/ULES01003_00/o2KuLNHYQy6CeOb6JDAlMBjA78QFI6aNyboFgR6g60hAbBKewmeU8sDvNuqiQvGQUCOXeqw3Neww0tWYHH9xASiCaFDFAUBTkToqp.pkg
ULES01013	EU	Chessmaster: The Art of Learning	http://zeus.dl.playstation.net/cdn/EP0001/ULES01013_00/WDC7Uo7tSWPPLyDh1klmItTC6eiMPQ9NIfCX9Iw4TKjgPRRvT3tmR1Bq3E8n5aNatX8SpVxE4vCsNeIuQ1wnKGVPAUG9A2BwKDlX0.pkg
ULES01017	EU	Ultimate Board Game Collection	http://zeus.dl.playstation.net/cdn/EP4014/ULES01017_00/230hWqurMUXJBGhTcwLb7t2ivljo2O81SMMOCBuMERWigaJF7Obbl0cNpCEiY912hIeCRGXw6X6MS0L7v2yv95RCq4lFG7Y0YdIHO.pkg
ULES01019	EU	Need for Speed: ProStreet	http://zeus.dl.playstation.net/cdn/EP0006/ULES01019_00/nmJY9Nm5nyiI8qQGWStiw5MD8vMo7PPmmrUmaeaKbQVw5xkdh12A2u02YutpwQLbLUKDGObjDMlhwpmSqWebfjPJekxKsy9YnB4fv.pkg
ULES01023	EU	Beaterator	http://zeus.dl.playstation.net/cdn/EP1004/ULES01023_00/e8s3JjYD1K4l44ec543rBqVsWHYVDmixk3IJbXUQ3R6P3rQJtiidBayNAFCRggL6MJQXGMCwImjbiwlV9t0DHcDjm8K6aHC7JsXM1.pkg
ULES01054	EU	Warriors Orochi	http://zeus.dl.playstation.net/cdn/EP0106/ULES01054_00/tRMD8CTJdA4d0ewxaTNGvyhekjS1RRbDGNM0OTkIUOwCFkv81s6T7k2jykPuFP8Yb0hc7plQtkqKyCLqHPS20TPy3N6uXXe40qVB7.pkg
ULES01078	EU	Space Invaders Extreme	http://zeus.dl.playstation.net/cdn/EP0082/ULES01078_00/sWZRXtKFfisresHfPHDPCeGUbbahHWVncDkLrPozCyCaLiKbJvfdhFoOtRfUrWSq.pkg
ULES01082	EU	Wall-E	http://zeus.dl.playstation.net/cdn/EP1006/ULES01082_00/SXVVfTrKEousQoJuKBFWHrNajraYEreENFxdJUFwkPNImMKfrFMOfKVADvlLJKGY.pkg
ULES01086	EU	LEGO Indiana Jones: The Original Adventures	http://zeus.dl.playstation.net/cdn/EP1010/ULES01086_00/0YxLey0Y7scsO3cuSv0aloJvcfw1uSq96wptrJaENe10fYNwRVoXTvg5IPVJt1MAOHIbDe60rfQ9IA3m5tCKlEY6fMvJD9mMeak2R.pkg
ULES01090	EU	International Athletics	http://zeus.dl.playstation.net/cdn/EP4015/ULES01090_00/RbaSX4OSEVPxdyAIn2r1WnMCMIJOewBK3fcCAMPgkKQDnByH5unEC5dPAqueoomQd7Atpdb0aoksaAdlBg1Ow1naC51L97YwfHrcc.pkg
ULES01135	EU	FIFA 09	http://zeus.dl.playstation.net/cdn/EP0006/ULES01135_00/9YAVQaYHI1QBTYO35IRJEcvwtcWX5qHVa3T3F1dqjhvHbfPp4FEQIx4oxxMiSDNAWp8MKKFdyEaO74KsLne5gvNRLmihQIWVXpjdT.pkg
ULES01144	EU	Midnight Club L.A. Remix	http://zeus.dl.playstation.net/cdn/EP1004/ULES01144_00/PlVlCoBKbXfIhJjx3K9h34O6m8MAwI1qoMUNt3OlugUnraHgf6J7WcCiWyNNI33vnpgvQ9gagw001uF0Ah3MHvAoXAyVWyuRdvdq2.pkg
ULES01151	EU	LEGO Batman: The Videogame	http://zeus.dl.playstation.net/cdn/EP1018/ULES01151_00/IFnjhISkaeb0ohkJ17bmr7wWLH09uqQpuvLK9eLnNiiSMarivTmWaA1Nf8hSMgwkp8fUYAQjYJc7hdvLeVKsVT7149QOsUUeIkMRD.pkg
ULES01164	EU	King Of Pool	http://zeus.dl.playstation.net/cdn/EP4069/ULES01164_00/tcpRdqPsElni0tG6danoptniVkqeUFcMboV4yCuykpoD5KjWKwnD8GnNDqeQ2x0Wm0MOSgBhrKcxSCF58F7EXhPAQiJeD8bJlYxYo.pkg
ULES01213	EU	Monster Hunter Freedom Unite	http://zeus.dl.playstation.net/cdn/EP0102/ULES01213_00/3etUocQnItNbw1VGt6CY3QxTaABo4BWLF8LViFrrMFWwvG9KlLKGdqWf6QqnJcGsHmqNvXGYY4vIjNKX7EGEn9sNujOSHT8Vg6hwV.pkg
ULES01214	EU	Star Wars: Battlefront – Elite Squadron	http://zeus.dl.playstation.net/cdn/EP1010/ULES01214_00/bLOL9OeHfqD6m75CuOiPTENbN9Hjp0grsTbOX7ynXYwrsnX30xxANcdocmslSoFxYIL0p73DsuYYpRo5U273va3qsCL0ON7sdK42v.pkg
ULES01215	EU	Mana Khemia: Student Alliance	http://zeus.dl.playstation.net/cdn/EP1063/ULES01215_00/l1HXk46XVSmoXmC258vEgbsdk2npwpx8UBd5hBGHuCltgSFG8kwP0aIW1Vh4iUXFMS8fe7V2a7ca2S7U4NfHb63UEeN1RB3Jvr9AO.pkg
ULES01230	EU	Blood Bowl	http://zeus.dl.playstation.net/cdn/EP4133/ULES01230_00/wlX4Xy03KJ5SYqd35AJbvdOwKGgaL1nSOSHeAYxqCHJ9VsnAGoEAOiSOkEhI8WXmN8Vnohpstv4JToo3bvW42aLhToOmJifiNqEkb.pkg
ULES01238	EU	G-Force	http://zeus.dl.playstation.net/cdn/EP1006/ULES01238_00/X2Eckog0ajsDIhy1DV1uRwPTHtriBy92UgphP8oNCrC12B73i1q08xk578xpG56rYab7TRixnnpWQ662Aj2yRtYquy5HvUo8HSvXS.pkg
ULES01254	EU	UP	http://zeus.dl.playstation.net/cdn/EP1006/ULES01254_00/JlXliFkdwcPSejTZyXZbfcQlxoTEZazOOTUzFegTlZfxsxntnmtYRLsdOtsGMrVC.pkg
ULES01255	EU	UP (Russian only)	http://zeus.dl.playstation.net/cdn/EP1006/ULES01255_00/NlFglSTARxPsbJsSuksbNTdyZNFIEczTUChJZpjgJFsynKVpRPUZrDjQUekgdjEG.pkg
ULES01260	EU	Tiger Woods PGA Tour 10	http://zeus.dl.playstation.net/cdn/EP0006/ULES01260_00/1TTQTrhfTrmaIntHedird7ty8l9FWc0P8qkTXdys7PeyUi1M7yo4EJNd532XQUgnyCQFB9oRr71kKeEDL1NB7oQGrMJe2lp4DDka7.pkg
ULES01261	EU	Warriors Orochi 2	http://zeus.dl.playstation.net/cdn/EP0106/ULES01261_00/OaXM3E31OlBqIrCWG9wTUrfiCNHWgmPphLC0HTNmoor2K3379nkuwASfCHmcwylqXAXm2qwCXnquMH2dfSXqnXEdKMYMTo0nAqogn.pkg
ULES01265	EU	Valhalla Knights 2	http://zeus.dl.playstation.net/cdn/EP4034/ULES01265_00/vxrRaWjW2iPRTfEGbOUdBMf2d9lqW4M76RhuYaSM1kfnqiBdyiosqhoahP0NGkW5mGme805mAcVjFE6HbT4ob6Ah4dyLEusQ8jEcL.pkg
ULES01270	EU	Dissidia Final Fantasy	http://zeus.dl.playstation.net/cdn/EP0082/ULES01270_00/JoeM6Ko6gAoXL5xAqTTIRtrRaT4BuX5qs6KgqTrTStQbG6W7mwI2hGW1NcJfauyJoEgjc4ucYUgelAqtWXXGCAh8f5pJeBik0BmUW.pkg
ULES01275	EU	Need for Speed: Shift	http://zeus.dl.playstation.net/cdn/EP0006/ULES01275_00/DeDBXniLBsnJsNQd7tus0wSvE151hVcr0LWhoPfxFy45a0dvN09GEn3hijGDl521lF2Exi5hJfvChnhIvg3222AXVOLo5yH5BdoBU.pkg
ULES01275	EU	Need for Speed: Shift	http://zeus.dl.playstation.net/cdn/EP0006/ULES01275_00/NBhO1FiXBjwjhDMYGGBLsfFhD3TleU110wvaQiFxPOiYgquRtY56CLdmsq5e6XjyNwS3VyRDgYi68TKGt1VlGBiHM0Uym2YpARc0j.pkg
ULES01278	EU	Prinny: Can I Really Be The Hero?	http://zeus.dl.playstation.net/cdn/EP1063/ULES01278_00/A4lC9neruVTBJFQNdEQjsK38MO4y7vNxlLkGmfpsrfLJ38VtlCJijnisr1D9m1PONIjJeYQIFUtEjsU7hPAtHLTjM2B7aWAPhRWfr.pkg
ULES01284	EU	Star Wars: The Clone Wars – Republic Heroes	http://zeus.dl.playstation.net/cdn/EP1010/ULES01284_00/QnjS5LXD8qERpjI5a3do1V6PvQb12Ama1e5k3dkBiBJg1Ah2KDXvXp7ETeGjGfK9cKAr6HNDCt3dfhT6kiAFoDaHmUjNvRHgigbm3.pkg
ULES01298	EU	SoulCalibur: Broken Destiny	http://zeus.dl.playstation.net/cdn/EP0700/ULES01298_00/NIlFQ5vVw59ECFST8NIKLTWHoswfFvybf1WRijEdvIw4AlkUAn3rusbd9mK5Nq6GXTXWRyKwpmj853pM96WMBDSvR7K5Im6BjXKHq.pkg
ULES01303	EU	Hannah Montana: Rock Out the Show	http://zeus.dl.playstation.net/cdn/EP1006/ULES01303_00/7P8Qhj1bs2UifCuBEwxPQ4Bs93yIdtehhiU4qqETyHXYLYevqg5IFLnOMQ4VvLcnH5NMcRhFx9r3cuKHR696wMVWhOufuTgnmm3DI.pkg
ULES01316	EU	IL-2 Sturmovik: Birds of Prey	http://zeus.dl.playstation.net/cdn/EP4040/ULES01316_00/dWxAcYSBE63Ujhn20NchaNrfKNdSX3CCCT2tuaIlw2PtfrL4OgUCI1JKELU07HrUvy6R87jj4W8sXAnSLjEs2jL92m4HNXJJBYMDO.pkg
ULES01329	EU	FIFA 10 (Russian)	http://zeus.dl.playstation.net/cdn/EP0006/ULES01329_00/rbAS00B19Q9sPqyQbHpwv1TmTOdHnxua2yVDGoc86jSe9SGTJhcm3hgNgggLJ0oBoBLravT6YnVOqT0JCpgDrKdKM1loCugHtjYMu.pkg
ULES01333	EU	Cars O Rama	http://zeus.dl.playstation.net/cdn/EP1006/ULES01333_00/BESnRAkrbsEGnIgoDcSwdUGMtwqqLuLVfICtLJSzcyGBfmWaOqcmJsEBnBzQQqQs.pkg
ULES01347	EU	Grand Theft Auto: Chinatown Wars	http://zeus.dl.playstation.net/cdn/EP1004/ULES01347_00/GiaNp1KcGmy1PJ95Vdcplet9eOEb17mnSjDMte7DBQFE6tBNaePQ5Liqig652ohXDg9rDeOo9l6WuJp1Y1UnVmdPNGlny7Uo3HOVL.pkg
ULES01350	EU	Tom Clancy's Ghost Recon: Predator	http://zeus.dl.playstation.net/cdn/EP0001/ULES01350_00/DOHFFpSnjmSe4QVGuIAMjad0143UBCxXyrwm6Cs4Yh3bJNyuIk3c4wLOU6MaTkIu.pkg
ULES01359	EU	Half-Minute Hero	http://zeus.dl.playstation.net/cdn/EP4034/ULES01359_00/arlCjAdejr02UAbBTy1ykp3kW9KJW251cnGsgwxjWADSxVRL0o2c6I1fWDkwvVpsb6o6606aw4Fafk3RXrgxxg9KVPwtLvEYGI2Vw.pkg
ULES01372	EU	Metal Gear Solid: Peace Walker	http://zeus.dl.playstation.net/cdn/EP0101/ULES01372_00/2ydxXlP82AldwanoFV9kJ8ogiDbgBvPvpGQt2LcvFnGGjPLGhcbIkYyxYPPahMIGM7m7C3Tt5mH6EWBAqWf0CLRoyWU47eyWXpEwj.pkg
ULES01376	EU	Tekken 6	http://zeus.dl.playstation.net/cdn/EP0700/ULES01376_00/6x1f31xP1Ui5pcR13HGqN8GvwLk84cn6O6DqmJ6HUtXiayGhnkW4UNQtr9qUQ2dlYhfVxH7ErF0oCRva8FI1lEN8ECifuiG0L35c5.pkg
ULES01402	EU	Split/Second: Velocity	http://zeus.dl.playstation.net/cdn/EP1006/ULES01402_00/pFsj7crsDfVLd1o44buuFRueNtPj2oalJ85K1uoiBalLvYQmWBt9PX4hOAaSDJ2Q.pkg
ULES01404	EU	Toy Story 3 (Russian only)	http://zeus.dl.playstation.net/cdn/EP1006/ULES01404_00/vsfDVOhraCvNvFX8kB2vh6pnwrhg9KWUtQW9yf3SbubxsgXOVPaLfr2pJVFibEPNxiUnAnyklV8laKIQFJvOy60bOxpCBY7FBYK7t.pkg
ULES01406	EU	Toy Story 3	http://zeus.dl.playstation.net/cdn/EP1006/ULES01406_00/Uhvv5gkxBpoevFs2hUeBj2NiAMNBa9An6IFaRIRlYHGTPYQOm3LKUwcKEb6gSuWB94Tfs0QA52oE4kImUFcpDwRrolXoP5TKfi17i.pkg
ULES01408	EU	Ace Combat: Joint Assault	http://zeus.dl.playstation.net/cdn/EP0700/ULES01408_00/h4bkwqGc3nKpHb43XIPmmNYsgiH9RGH62MgkiDU8DjR53v11HTIT6mBfAXxF2NpM.pkg
ULES01412	EU	2010 FIFA World Cup South Africa	http://zeus.dl.playstation.net/cdn/EP0006/ULES01412_00/TNlC9iOyRADWaL6rURvEF7ybEPkUwahiw1ydwrSXpff9JwgmrdSNBXdVxN0afPwad6iFESU2vo5h2Q5w2Evg2wBxF41LqIbwEIwE0.pkg
ULES01412	EU	2010 FIFA World Cup South Africa	http://zeus.dl.playstation.net/cdn/EP0006/ULES01412_00/jwMjtF1Xrb6g9RDfDKl2LUKlg2qWJbJheqgEt5PlwohHY6iY6s4V6YrcnKUIlRmjM4d8o8aat5Mm4h9DGYLf8od08yuKC2OWC7lmv.pkg
ULES01417	EU	Valkyria Chronicles II	http://zeus.dl.playstation.net/cdn/EP0177/ULES01417_00/8lcvT472qumjiK3jWPgjCmiXXGlLSKHjUVQ9AqqpjcJQGmOeiDO2UjWJrV9stqJl.pkg
ULES01439	EU	Phantasy Star Portable 2	http://zeus.dl.playstation.net/cdn/EP0177/ULES01439_00/HGbXuvWcJpf3upT5GV5Hs3Kg2qQAOT170UXY0VhIxqygqAtlVlSOfBi942cDG3PV.pkg
ULES01446	EU	LEGO Star Wars III: The Clone Wars	http://zeus.dl.playstation.net/cdn/EP1010/ULES01446_00/ysYtbjJDyOtcKINPVkLLNixQswgCAajkFXdKsRUPLGdEHqMYiPTahPKbEcNXfxNO.pkg
ULES01474	EU	Yu-Gi-Oh! 5D's Tag Force 5	http://zeus.dl.playstation.net/cdn/EP0101/ULES01474_00/OCHkkRDqIkBQQSOuqKLkSuueKLcNygRKlKYXPZLHOHFptgmWKzfNklUVksPrkbdI.pkg
ULES01489	EU	Harvest Moon: Hero of Leaf Valley	http://zeus.dl.playstation.net/cdn/EP4034/ULES01489_00/eutHwexe0nSlUUnCQqitaXx6ay1KLsibBOgsu8oX0r5vEbfsCJks7OEB8WW6gEpk.pkg
ULES01494	EU	TRON: Evolution	http://zeus.dl.playstation.net/cdn/EP1006/ULES01494_00/YeUlDew2VI1Fj2GvLIHxAGnRUhK52yf6hskgNDQaUhuGUJ0YwP2c1B406MqiKyvM.pkg
ULES01500	EU	Tactics Ogre: Let Us Cling Together	http://zeus.dl.playstation.net/cdn/EP0082/ULES01500_00/vXFiQMkRepwlvubMAPqjtnvGbxnPUWkQecCmQqeYlpHfeyTrZNiZvYNbxALykqVQ.pkg
ULES01505	EU	Dissidia Duodecim (012) Final Fantasy	http://zeus.dl.playstation.net/cdn/EP0082/ULES01505_00/hQhrFtNxfnwSRDuYLGFZYfmkwZTOUFJrVParsIkzKzKAnjPYfyxiWlaUuzEWjZOt.pkg
ULES01507	EU	Lord of Arcana	http://zeus.dl.playstation.net/cdn/EP0082/ULES01507_00/quQlwpgoIlZKNwfiJktQImhtDmjPGiOSqEcVsxFJTkodhcdKTBdKrJZxUTLxSWeQ.pkg
ULES01513	EU	The 3rd Birthday	http://zeus.dl.playstation.net/cdn/EP0082/ULES01513_00/wImWLiImNTdkAhMCgVdIxccGjrOhqkZduiilmVqXgreVwojFFDEsMbldkFFDlIYs.pkg
ULES01515	EU	Gladiator Begins	http://zeus.dl.playstation.net/cdn/EP4293/ULES01515_00/CkLURTOYlqwNnsNFUeaXKtQhTeveEfrdpCrtMbcWctCFWqeyWRDghBabuuwJENbT.pkg
ULES01519	EU	Gods Eater: Burst	http://zeus.dl.playstation.net/cdn/EP0700/ULES01519_00/XSYJAVmCnvaLhGPumESpctCpjITmEGyfYftJvgKGbazQASCSFAqBnZysiiXsEtJX.pkg
ULES01521	EU	Final Fantasy IV: The Complete Collection	http://zeus.dl.playstation.net/cdn/EP0082/ULES01521_00/KekQCeIDHKPGkxUQVkOhzYmyGQgniyZzuBXjxHYNFiZbklwTqkpkknpjQVHJoYrq.pkg
ULES01523	EU	Shin Megami Tensei: Persona 3 Portable	http://zeus.dl.playstation.net/cdn/EP4015/ULES01523_00/uwHXETDfVlfczFuXDCDJPYmbbpwktIzcFwAehYgGBadIqUgIoGePUbzIAGwmaLIV.pkg
ULES01528	EU	LEGO Pirates of the Caribbean	http://zeus.dl.playstation.net/cdn/EP1006/ULES01528_00/nmquANRVMwOQDlrkpaBMvOCLJObUExRoLrifgibwYCbUbexUvDuhjZlNYnJLlILa.pkg
ULES01532	EU	LEGO Harry Potter: Years 5-7	http://zeus.dl.playstation.net/cdn/EP1018/ULES01532_00/xsypQWXskVDmorPKRZISqIvDOJEreCATFqIHenAKDFaBjeYADMBNlZlAfSCeLAip.pkg
ULES01537	EU	Naruto Shippuden: Ultimate Ninja Impact	http://zeus.dl.playstation.net/cdn/EP0700/ULES01537_00/FeKbMZjufrfnXBDTKIiAJEWUKOErycCyDZGSGwJfcPytXScClNkyPNiUqIPNfGIi.pkg
ULES01556	EU	Trails in the Sky	http://zeus.dl.playstation.net/cdn/EP4015/ULES01556_00/hkIkRLICzwqccCPnGWzfPTCxVsNmviORAbWJNRGouzQiaaetmUBcfEFxJWmlQgWq.pkg
ULES01557	EU	Shin Megami Tensei: Persona 2 Innocent Sin	http://zeus.dl.playstation.net/cdn/EP4015/ULES01557_00/ubRTeJAXIZenjMYXdHFXFUVJcDipibPOIqWvSpqbApnaJCVKFcfYoKtfPQOKhIcz.pkg
ULES01561	EU	Fate/EXTRA	http://zeus.dl.playstation.net/cdn/EP4015/ULES01561_00/DxyiDAQwtbmVjPLqsddortgaSBzBzziAsmGsKHmigtzUTeBzpjrpGEobYoYXztxE.pkg
NPHG00001	ASIA	Ape Quest (Prologue)	http://zeus.dl.playstation.net/cdn/HP9000/NPHG00001_00/tNCond0MvX0DDJ9V7OfydIWBQkmmXX9fJS7q7X5RYTcXJSvWpCOlJyUFGFyCBVDuh0AHmgqKGPn8gfU61ouP0uYHQAxgUXLvsm1Tx.pkg
NPHG00001	ASIA	PIPOSARU ACADEMIA APE QUEST	MISSING
NPHG00002	ASIA	Beats	http://zeus.dl.playstation.net/cdn/HP9000/NPHG00002_00/tyHixlt7qiCcS42OmBbioaG7mICOU8GwfbBHwa55qPMKcmwDmi2GDkBvNQVLOqR73ewyQJSMqvlaEpYX4F13H2fXTjbvDq6HxdB4J.pkg
NPHG00013	ASIA	STAR STRIKE PORTABLE	MISSING
NPHG00015	ASIA	LocoRoco 2	http://zeus.dl.playstation.net/cdn/HP9000/NPHG00015_00/8OmH5vfItSheWaxpydqNMcIq7TgFR5jN7wfQvRNmD6bt5taX1LlJrbDQC1bHfkucP3XlxCxMXMSoe7M3K8rFcedlBQJcLgPrxMv7j.pkg
NPHG00016	ASIA	Everyday Shooter Portable	MISSING
