GameId	Region	GameTitle	Link	zRIFId	ContentId	OriginalGameTitle	Firmware
PCSG90292	JP	Ninki Seiyuu no Tsukurikata (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90292_00/JP0741-PCSG90292_00-NINKISEIYUVITTRI_bg_1_7e47af9b0f59fe629ed773018736d1939fd86a02.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGRpZGIPv9PP28PYNdPSNDwzxDQoI88fkvwees4qLjWxZeurI1c4/Qk82jMT64AQAn4hbu	JP0741-PCSG90292_00-NINKISEIYUVITTRI	人気声優のつくりかた 体験版	3.65
PCSG90293	JP	D.S.-Dal Segno- (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90293_00/JP0741-PCSG90293_00-PSVDEMOAPP000001_bg_1_e334a7dc2ab01fd126016dafb4701cb214fcb5ed.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLI0BtkfEBzm4urr7xgQALETn/+enhf7YiAYVrOSxeDwnExe39EYH9wAADsbE2kA	JP0741-PCSG90293_00-PSVDEMOAPP000001	D.S.-Dal Segno- 体験版	3.65
PCSG90294	JP	Hello Lady! Superior Dynamis (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90294_00/JP0746-PCSG90294_00-HELLOLADYSD00000_bg_1_6d81f87616507e2140ce3a742d35e737378b0f19.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MLI0Adnv4erj4+/j6BIJNhFoBj7/1R/bUHi6uePAJYG+qd+YskdjfHADADceFTgA	JP0746-PCSG90294_00-HELLOLADYSD00000	ハロー・レディ！ -Superior Dynamis- 体験版	3.65
PCSG90296	JP	Sen no Hatou, Tsukisome no Kouki (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90296_00/JP0741-PCSG90296_00-PSVDEMOAPP000001_bg_1_0883ce113084da7b048dfcb05108bc81ec6a360d.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLI0A9kfEBzm4urr7xgQALETn/+WaO55Z70udKV4sntMxMz/XKMxPrgBAE5oFBEA	JP0741-PCSG90296_00-PSVDEMOAPP000001	千の刃濤、桃花染の皇姫 体験版	3.65
PCSG90298	JP	塔亰Clanpool　体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG90298_00/JP0031-PCSG90298_00-TOKYOCLANPOOL000_bg_1_9c40c5def8d3b1afc0297f03464a318206495f8c.pkg	KO5ifR1dQ+d7BQDtB5vqbmlgZGkBsj/E3zvS39nH0S/A398HZAYeoPBswbnDUd9vn+4Mbnp+R+DTaIwPbgAAp9UXRQAA	JP0031-PCSG90298_00-TOKYOCLANPOOL000	塔亰Clanpool体験版	3.65
PCSG90299	JP	Amenity's Life (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90299_00/JP0549-PCSG90299_00-0001000100010001_bg_1_4d2ca4a422fe92cfbc650bcdd3021cf954868b28.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLK0BNkPsgcZ4/PfOYXEqkvBKr8FNhqrKpmuMB2N8cENAIFfEeMA	JP0549-PCSG90299_00-0001000100010001	Amenity's Life -アメニティーズ ライフ- 体験版	3.65
PCSG90300	JP	円環のメモーリア -カケラ灯し- 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90300_00/JP0746-PCSG90300_00-ENKANMEMOTRIAL00_bg_1_50213d25efaa3a938b9eedb004223352358e943b.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYgh4Dsd/XzdvTzdfX1DwnydPQBmoEHvOdbeuXN+xblv1YSwjUdW46OxvjgBgA8lBXM	JP0746-PCSG90300_00-ENKANMEMOTRIAL00	円環のメモーリア -カケラ灯し- 体験版	3.67
PCSG90302	JP	NadeRevo! Nadeshiko Revolution (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90302_00/JP0741-PCSG90302_00-NADEREVOTAIKEN00_bg_1_8dd7a4e66500d8a3f4dd6ad37a1d119d70c1efed.pkg	KO5ifR1dQ+d7BRiYm4BNdbcEOsQIZL+fo4trkGuYf4ijp7erH9AMPODAm92tEj31qettfMv1QgP0RmN8cAMASf0UBAAA	JP0741-PCSG90302_00-NADEREVOTAIKEN00	ナデレボ！～NADESIKO REVOLUTION～ 体験版	3.67
PCSG90303	JP	Toaru Majutsu no Virtual-On (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90303_00/JP0177-PCSG90303_00-VOX2017INDEX0000_bg_1_1ce00473882f17a2504060153a09b95cea476cce.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZZAhxiD7A/zjzACinr6ubhGgCzF5z8v1azHFQ2mHXtz86TzrM2cRmN8cAMAH6cSwwAA	JP0177-PCSG90303_00-VOX2017INDEX0000	電脳戦機バーチャロン×とある魔術の禁書目録　とある魔術の電脳戦機　体験版	3.65
PCSG90304	JP	俺達の世界わ終っている。新世界体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0039/PCSG90304_00/JP0039-PCSG90304_00-JUDGEMENTSEVEN00_bg_1_5ed3b27f931055582b47119e6f2df73eb66f2ac7.pkg	KO5ifR1dg/J5YXyvAKD9lmBbLIEOMQHZ7xXq4u7q6+oXEuwa5uoHNAMP0PsgwqltsCupXP5Y7rGA8srRGB/cAABo5BOC	JP0039-PCSG90304_00-JUDGEMENTSEVEN00	俺達の世界わ終っている。新世界体験版	3.65
PCSG90305	JP	Natsuiro Kokoro Log (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90305_00/JP0746-PCSG90305_00-ROROLOGTRIAL0000_bg_1_cc67b0ae000215da5aab0fbbb3f253c80464f182.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQUZH+Qf5C/j797SJCnow/IUnz+s57BtP3ShtoYrS27NE7nH3g+GuODGwAAegYVYAAA	JP0746-PCSG90305_00-ROROLOGTRIAL0000	ナツイロココロログ 体験版	3.67
PCSG90306	JP	参千世界遊戯 ～Re Multi Universe Myself～ 体験版 (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90306_00/JP0746-PCSG90306_00-SANZENSEKAIYUUGI_bg_1_a27729f709f9e78ab9f99c3d49c14f0c32ae604c.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZZAh5iB7A929Ity9Qt29Xb0jAwNdffE578pJ5oFzH6FbCxue/qN/Q3HwtEYH9wAAHQCFecA	JP0746-PCSG90306_00-SANZENSEKAIYUUGI	参千世界遊戯 ～Re Multi Universe Myself～ 体験版	3.68
PCSG90307	JP	Galtia V Edition 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90307_00/JP0746-PCSG90307_00-GALTIAVEDITION00_bg_1_2ee5b6fd83a75d07a2518d7ce66bf9fef9b7f513.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQcZL+7o0+Ip2OYq4tniKe/H9AMPEDf89zFp91ck7ZEnCiT06ntHo3xwQ0AXKMUrQAA	JP0746-PCSG90307_00-GALTIAVEDITION00	GALTIA V Edition 体験版	3.67
PCSG90308	JP	Sweet Pool (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90308_00/JP0746-PCSG90308_00-SWEETPOOL0000000_bg_1_88918be476f164b8ac93c6311bc839e777493ba1.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQCZH9wuKtrSIC/vw/UUnz+2zpT+9c09XwWsyWvlNnmX340GuODGwAA5oEUcQAA	JP0746-PCSG90308_00-SWEETPOOL0000000	sweet pool 体験版	3.67
PCSG90309	JP	カノジョ＊ステップ 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90309_00/JP0549-PCSG90309_00-0001000100010001_bg_1_3b4d945a20113171ab9c083486def74a780debd2.pkg	KO5ifR1dQ+d7BRiYmliCbbEEOsQSZD/IHmSMz39dLDbF3Eoe1ybPCVhjuevw+tEYH9wAAJz3EpkA	JP0549-PCSG90309_00-0001000100010001	カノジョ＊ステップ 体験版	3.67
PCSG90310	JP	floral flowlove (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90310_00/JP0741-PCSG90310_00-PSVDEMOAPP000001_bg_1_870c7a3c09864c073214b100a0c2a219569e25f1.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDYE2x8QHObi6uvvGBAAsROf/7ab10cqiluVhhzXm/594dei0Rgf3AAAT/YUGwAA	JP0741-PCSG90310_00-PSVDEMOAPP000001	フローラル・フローラブ 体験版	3.68
PCSG90311	JP	Tayutama 2: You're the Only One (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90311_00/JP0741-PCSG90311_00-PSVDEMOAPP000001_bg_2_6d8c52e02391ef131a5dc715a16f76d7ea733c32.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDY0BNkfEBzm4urr7xgQALETn/9Ygq5ev//d+MMKg0VuYvqzC0djfHADADQNFJwA	JP0741-PCSG90311_00-PSVDEMOAPP000001	タユタマ２ -you're the only one-体験版	3.68
PCSG90312	JP	古書店街の橋姫 々 体験版 (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90312_00/JP0746-PCSG90312_00-HASHIHIMETRIAL00_bg_1_844f1eb99c8ab4873ec148bf185f697bcdbfaebd.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDY0Atnv4Rjs4enh6esaEuTp6AM0Aw+QOXvAVVUx3u8D7+QtZ2xeF47G+OAGAORmFGsA	JP0746-PCSG90312_00-HASHIHIMETRIAL00	古書店街の橋姫 々 体験版	3.68
PCSG90313	JP	紅色天井艶妖綺譚 二藍 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90313_00/JP0746-PCSG90313_00-BENITENFUTAAI000_bg_1_d5abe9ca964b678bc5ac694cc7d7a1e36cfd2b8d.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDY0Btnv5OrnGeLq5xYa4ujoCTIDDwi5dKRwyhWhN+2N9/o+Jb69OhrjgxsAAEPUFxAA	JP0746-PCSG90313_00-BENITENFUTAAI000	紅色天井艶妖綺譚 二藍 体験版	3.69
PCSG90314	JP	初情スプリンクル (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90314_00/JP0549-PCSG90314_00-0001000100010001_bg_1_90bed2e58ca980a81e5dd1750202754db55f1682.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MDY0AdkPsgcZ4/Pf618GAsyxqrUPrrv+UJns+Gw0xgc3AAATUBN2	JP0549-PCSG90314_00-0001000100010001	初情スプリンクル 体験版	3.68
PCSG90315	JP	Sakura Sakura (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90315_00/JP0741-PCSG90315_00-SAKURASAKUVITTRI_bg_1_09bee66e6537cc7ac2c19cc3583d0d7559dfa6ed.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGxoamIPuDHb1DgxxBZJhnSEiQJz7/LbOR+mJ4JtnwKNPNC35SF+aPxvjgBgAu4BUk	JP0741-PCSG90315_00-SAKURASAKUVITTRI	さくらさくら 体験版	3.68
PCSG90316	JP	Zanki Zero (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0365/PCSG90316_00/JP0365-PCSG90316_00-ZAZTRIALVITA0000_bg_1_ecaedcc7164b5a48dbfbe1956c0d05d2fba5b375.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZYGxoZmIPujHKNCgjwdfcI8Q0BGGeDzH3+C3bG1Hzzm+pp6PXlWIl40GuODGwAA82wUbwAA	JP0365-PCSG90316_00-ZAZTRIALVITA0000	ザンキゼロ体験版	3.68
PCSG90318	JP	スキとスキとでサンカク恋愛 体験版 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90318_00/JP0741-PCSG90318_00-PSVDEMOAPP000001_bg_1_945969d0a3259b4410ff42d1fc7caf324b911640.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDa0ANkfEBzm4urr7xgQALETn/9OG/i/XrFv2r/qmOdiEf/1N47G+OAGADLjFdEA	JP0741-PCSG90318_00-PSVDEMOAPP000001		3.69
PCSG90319	JP	春音アリス*グラム Snow Drop 体験版 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90319_00/JP0741-PCSG90319_00-ALICEGRAM0000000_bg_1_fe0863379f120656fcd22e3a1bba5d99c097050e.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDa0BNvv4+ns6h7k6Au1FJ//sqen/7OrfGW83Vb4y6ol6aqjMT64AQC9YBRd	JP0741-PCSG90319_00-ALICEGRAM0000000		3.69
PCSG90320	JP	かりぐらし恋愛 体験版  (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90320_00/JP0741-PCSG90320_00-KARIGURASHITR000_bg_1_77787dddd211fa46ff53402992fd99432d580a96.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDYC2+/tGOTpHhrkGOzhGRIEMgMPOLzDvkPvm6CU47vc2gdTeatGY3xwAwAYkBSG	JP0741-PCSG90320_00-KARIGURASHITR000		3.69
PCSG90321	JP	Soi Kano: Gyutto Dakishimete (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90321_00/JP0741-PCSG90321_00-SOIKANOZZZZZZZZZ_bg_1_1ca69d266c6710cb0dd01610717e6af98b2242ab.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDYyBNkf7O/p7ejnHwUD+PyX4P2oeNru1hrB1G0rRcq0jUZjfHADAJhcFL0A	JP0741-PCSG90321_00-SOIKANOZZZZZZZZZ		3.69
PCSG90322	JP	フルキス (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90322_00/JP0741-PCSG90322_00-FURUKISSZZZZZZZZ_bg_1_bafdbe600e9dd7b976097bc5ae178da55072f1ce.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDYyAtnvFhoU6u0ZHBwFBfj8V59i9+K8n+C0qWbtFeydC6NGY3xwAwDRORTg	JP0741-PCSG90322_00-FURUKISSZZZZZZZZ	フルキス (DEMO)	3.69
PCSG90323	JP	Catherine: Full Body (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG90323_00/JP0005-PCSG90323_00-000000000000DEMO_bg_1_f02f9a9a29a74fed12a35e785d800ddab2a32fa9.pkg	KO5ifR1dQ+d7BYCsBdtiaWBsZAyy3wAJuLj6+uPzH3/d78W79EO45/UFdYjdv35nNMYHNwAA6EQT8gAA	JP0005-PCSG90323_00-000000000000DEMO	キャサリン・フルボディ 体験版	3.69
PCSG90325	JP	ノラと皇女と野良猫ハート2 体験版 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90325_00/JP0549-PCSG90325_00-NORATOTO2TRIAL01_bg_1_361eaaf103344b421b299952ee01934abd87f01c.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MDYyBdnv5x/kGOIf4m8UEuTp6GNgiM9/UXLfUp/6OG6bnlu4kDdbIXA0xgc3AAA58RP6	JP0549-PCSG90325_00-NORATOTO2TRIAL01	ノラと皇女と野良猫ハート2 体験版	3.69
PCSB00108	EU	DYNASTY WARRIORS NEXT (DEMO)	http://ares.dl.playstation.net/cdn/EP4108/PCSB00108_00/vHOhrNhkRtEXkujvObhtbOvrsEZIpgyTLSGZxXXwwubECkQKOLRIQYuxOjPTpxMq.pkg	KO5ifR1dg/J5YXzXABNDAwuoaiALZL9LuJ9rRIiLq68/xE58/kvwvDz/SsjRtJUu+cpnWqakjcb44AYAcrcUxAAA	EP4108-PCSB00108_00-DWNEXTDEMO000001		1.52
PCSB00120	EU	Super Monkey Ball Banana Splitz (DEMO)	http://ares.dl.playstation.net/cdn/EP0177/PCSB00120_00/VzIMyyTrcmyngwQdGFCLLPZOhuyEapSAwgdwQmTfLBpjTtWlHCtALAvjLsiWlsFP.pkg	KO5ifR1dg/J5YXzXAANDc3OoakMjsP3BoQGuQb7+ft6ukU6OPj4G+Pzn6qjm72Y6z6vznPC8zdWNz0ZjfHADAFKlFBEA	EP0177-PCSB00120_00-SUPERMONKEYBALL0		1.67
PCSB00154	EU	A-men (DEMO)	http://zeus.dl.playstation.net/cdn/EP4176/PCSB00154_00/BNkQvkZYPLIPJXMOlCSnwdUASPkJFRlXlnVvjXAyKJnNfYjDJOSTkqgQvbyAmHgL.pkg	KO5ifR1dQ+e7BpgYmptBVRuamoDsN0ACLq6+/vj8d0HjEcvTcI13px9+eGhU7W85GuODGwAAKM8UrwAA	EP4176-PCSB00154_00-000000000000DEMO		1.61
PCSB00234	EU	Sonic & All-Stars Racing Transformed (DEMO)	http://ares.dl.playstation.net/cdn/EP0177/PCSB00234_00/XWOtOmlBvICVFOeAETBCAscAwysNBUfINbPgQQqAbKFVfxGeDbgARnGxRrxwfHKT.pkg	KO5ifR1dg/J5YXzXAANDc3OoaiNjE5D9wY7BQSFBfsFuQb4uLq6+/vj8l/98j9ZbU1O3ruYLUyat19YYjfHBDQAhhhUb	EP0177-PCSB00234_00-SASRTRNSFRMDDEMO		2.01
PCSB00477	EU	Toukiden: The Age of Demons (DEMO)	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00477_00/nKuPlDzhsIfvRmotJfaiTIfRsGNyFoRFYBmJrOPmkUmfiHxmiCyyHNxDVFtDLDxw.pkg	KO5ifR1dQ+e7BpgYGlhAVZuYm4PsD/B2D/EP9fZ0cfVzcfX1N8Dnvw97XU9yVUR+rphUVvpSpGPvaIwPbgAALpQVxQAA	EP4108-PCSB00477_00-PKGTOUKIDENDEMO0		3
PCSB00506	EU	Hatsune Miku: Project DIVA f (DEMO)	http://ares.dl.playstation.net/cdn/EP0177/PCSB00506_00/gmGYMoMfGOfQlKDMyoXcVrMddIwendrvZkvatcQIgAiCtOtscPQkXmieKJbDhIyH.pkg	KO5ifR1dg/J5YXzXAANDc3OoalMDM5D9AV4ubsaWxgFBAUEhQZ6OPvj8t7joHU8Wz2Hh5aXrfN8+/ZozGuODGwAA2aMVmQAA	EP0177-PCSB00506_00-PJDF393PRPRTRIAL		3.01
PCSB00547	EU	Conception II: Children of the Seven Stars (DEMO)	http://ares.dl.playstation.net/cdn/EP0005/PCSB00547_00/pbZcJulXLBoqyMBpOKiafwRiiwvIqUEdEKKXsnRcOvbEUqaXWScmOOCzaEqfBkTd.pkg	KO5ifR1dg/J5YXzXAJC1UNWmJuYg+4GWO7sGhHj6+xmFBHk6+uDz34YjRxcc0uXPnSu9tp8v/vju0Rgf3AAAPv8VMwAA	EP0005-PCSB00547_00-CONCEPTION2TRIAL		3.01
PCSB00614	EU	Magical Beat (DEMO)	http://zeus.dl.playstation.net/cdn/EP0036/PCSB00614_00/nBuworXLzlLSjdclsevZCkjBNvetbYcZrgnUpjbewrtjKCKZBOiaavuIvORKNaMl.pkg	KO5ifR1dQ+e7BgDtN4OqNjM0Adnv6+ju6ezo4+TqGOLi6utvgM9/FZ6T/l7hcP4w4V3YTmX9pxdGY3xwAwD9uBWy	EP0036-PCSB00614_00-MAGICALBEATDEMO0		3.15
PCSB00624	EU	Disgaea 4: A Promise Revisited (DEMO)	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00624_00/zKpFyPvXUxSMCYYzjwOQAifaywSnlbPilzfdLcuzlSJVyprMzaliiiVJMqAhiCQO.pkg	KO5ifR1dQ+e7BhgamBlDVZsZmYDsd/EMdnd0dTQJglqKz3+M1mKtx6IUjX6zOt0zvWLIMRrjgxsAAHeyEdIA	EP1063-PCSB00624_00-DISGAEA4R0000000		3.15
PCSB00686	EU	Citizens of Earth (DEMO)	http://zeus.dl.playstation.net/cdn/EP0005/PCSB00686_00/EP0005-PCSB00686_00-CITIZENSEARTHVIT_bg_1_445ad4833078c81b3ee11d4627baae53f41c15c7.pkg	KO5ifR1dQ+e7BoCshao2szAD2e/sGeIZ5eoX7OoYFOIR5hmCz3+XWs4/5pS/M+O2Z8qZqjrleaMxPrgBAG5hFeYA	EP0005-PCSB00686_00-CITIZENSEARTHVIT		3.35
PCSB00732	EU	AeternoBlade (DEMO)	http://zeus.dl.playstation.net/cdn/EP4252/PCSB00732_00/EP4252-PCSB00732_00-AETERNOBLADEDEMO_bg_1_2b68a261ec9cbc3090b6b21df7a6e6f4e6cc98eb.pkg	KO5ifR1dg/J5YXzXABMjUyOoanNjI7D9riGuQX7+Tj6OLq4urr7++PwX+DM4m+3utVOuD0K/RjttfzEa44MbAADadBYx	EP4252-PCSB00732_00-AETERNOBLADEDEMO		3.35
PCSB00854	EU	Xeodrifter (DEMO)	http://zeus.dl.playstation.net/cdn/EP8909/PCSB00854_00/EP8909-PCSB00854_00-XEONGPEUPSNDEMOX_bg_1_9a3e9c4dfe580f077b8c52b20e22554f0a5ee9eb.pkg	KO5ifR1dg/J5YXzXAAtLA0uoagtTE5D9Ea7+fu4BrqEBwX4urr7+Efj8xxV6ZvJczetFH7atEr9cy/xiNMYHNwAAQgYVygAA	EP8909-PCSB00854_00-XEONGPEUPSNDEMOX		3.5
PCSB00999	EU	Dragon Quest Builders (DEMO)	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00999_00/EP0082-PCSB00999_00-BUILDERS00000000_bg_1_ea80017b699ced9aafbeaa670a998778c31dc53a.pkg	KO5ifR1dg/J5YXzXAKArjKCqLS0tQfY7hXr6uLgGBcMsxec/HdG8XPOJNz9vPKt72uyOVuRojA9uAAA7PBQR	EP0082-PCSB00999_00-BUILDERS00000000		3.6
PCSB01009	EU	Hatsune Miku: Project Diva X (DEMO)	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01009_00/EP0177-PCSB01009_00-PJDX393PRPRTRIAL_bg_1_9284c7b321619c1a2398e27b7c979919b0144cc5.pkg	KO5ifR1dg/J5YXzXAANDc3OIakOgU0H2B3i5RBhbGgcEBQSFBHk6+uDz3/Nd7M/01X5dq5Qvnh8d7/hjNMYHNwAAdNgVVQAA	EP0177-PCSB01009_00-PJDX393PRPRTRIAL		3.6
PCSB01025	EU	World of Final Fantasy Dungeon (DEMO) (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB01025_00/EP0082-PCSB01025_00-WORLDOFFFPSVITA0_bg_1_cc4a6e7a1f566d73b9695a5a9e962feeb5ebd292.pkg	KO5ifR1dQ+e7BgBdYQRRbWhgZAqyP9w/yMfF383NLSA4zDPE0QCf/7yfT33Z1L58H9cl/cqYddPtRmN8cAMA2UgVjwAA	EP0082-PCSB01025_00-WORLDOFFFPSVITA0		3.61
PCSB01046	EU	Toukiden 2: Carryover (DEMO) (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/EP4108/PCSB01046_00/EP4108-PCSB01046_00-TOUKIDEN2DEMO000_bg_1_83c3f041f37ed93e67acf1f7e4e37930a88475bc.pkg	KO5ifR1dQ+e7BpgYGlhAVBsamJiB7A/xD/X2dHH1M3Jx9fUHmYEHpL3OSEow2fAqKZw7h93jw5LRGB/cAABBZRQK	EP4108-PCSB01046_00-TOUKIDEN2DEMO000		3.63
PCSB01067	EU	Cladun Returns: This is Sengoku! (DEMO) (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01067_00/EP1063-PCSB01067_00-CLASSICDUNGEON03_bg_1_68a20ab68aa547d6ae184f2b27b7a91c3a158a58.pkg	KO5ifR1dg/J5YXzXAEMDM2OIaiDLHGS/s49jcLCns0uon7urv5+BMT7/5fenahVxrTvuqbvJKcM41XY0xgc3AAChhxMJ	EP1063-PCSB01067_00-CLASSICDUNGEON03		3.63
PCSB01130	EU	Danganronpa V3: Killing Harmony (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01130_00/EP1063-PCSB01130_00-TAIKENV3VITA0000_bg_1_79f4f27f16fbe070b29da452ece23380460ccb29.pkg	KO5ifR1dg/J5YXzXAEMDM2OIakNDY7D9IY6e3q5+YcZhniEgowzw+a9XNWSvp/9vvjxP5QlWl89wjcb44AYACWMTUAAA	EP1063-PCSB01130_00-TAIKENV3VITA0000		3.65
PCSB01290	EU	Energy Cycle Edge (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/EP1661/PCSB01290_00/EP1661-PCSB01290_00-D000000000000089_bg_1_f7c7cf6dd0bf599c82de414c3be221a159ba531e.pkg	KO5ifR1dg/J5YXzXAEMzM0OIakMjS7D9LgbIwMISn/84mv6FbNF4dszRVs9IXyntzGiMD24AAEeuElsA	EP1661-PCSB01290_00-D000000000000089		3.68
PCSB01295	EU	London Detective Mysteria (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/EP1023/PCSB01295_00/EP1023-PCSB01295_00-MYSTERIADEMO0000_bg_1_334d4ac73db54684ec2a24b62c70bedd92cbf278.pkg	KO5ifR1dg/J5YXzXAEMDI2OIakMjS1OQ/b6RwSGuQZ6OLq6+/iBL8fmPn3v18jbjE+t59pmXOYXxtI7G+OAGAIevEv0A	EP1023-PCSB01295_00-MYSTERIADEMO0000		3.68
PCSF00067	EU	Gravity Rush (DEMO)	http://ares.dl.playstation.net/cdn/EP9000/PCSF00067_00/kSKiANhPPgsRavmSqFaufOfqEsPXnvYOtWRxIvVytdJIeddhmtnCYmRAMTBmIETx.pkg	KO5ifR1dg/J5YXzXAEsk08zMQfa7+LqGOgYYmplYmBmaWJoZ4PNf4fkL4jydrMEXZrr1nJO4/3I0xgc3AABy1RQ3	EP9000-PCSF00067_00-DMEUAP1648614960		1.67
PCSF00073	EU	Everybody's Golf (DEMO)	http://ares.dl.playstation.net/cdn/EP9000/PCSF00073_00/LGpGQefHXiZrpWesLcllYRzNjhtbzQlFXIkRAtemUoHxATazXggLFHIwpHHfrRug.pkg	KO5ifR1dg/J5YXzXAEsk08yNQfa7hrkGRTr5u0QGu7u5uPr64/PfwYnqct9fFa+NKMsX3xZg/WM0xgc3AAB0uRVR	EP9000-PCSF00073_00-EVERYBODYSGFDEMO		1.6
PCSF00081	EU	Sound Shapes (DEMO)	http://ares.dl.playstation.net/cdn/EP9000/PCSF00081_00/CqUvXZesCTcliYTPoXwRljJiBrCNVsagypahGBfrtINwZTkrDiDzzSkjQRwzKoJq.pkg	KO5ifR1dg/J5YXzXAEsk0ywMQfYH+4f6uQR7OAa4BoMtxee/01PZOKN2/a7hfbvnutp6k0WjMT64AQCb/xTc	EP9000-PCSF00081_00-SOUNDSHAPES00000		2.01
PCSF00095	EU	ModNation Racers: Road Trip (DEMO)	http://ares.dl.playstation.net/cdn/EP9000/PCSF00095_00/RKtpTMWOjpNBXqIxTAoodikxPFyJCcJxFgNOwRQqwisrkDDhIyKDtRnhBRFTXCaW.pkg	KO5ifR1dg/J5YXzXAEsk0yxNQfb7+gWFQaxz8XFx9fXH5z/Rk/mOzS7aE6fJ9Pyt8mCJHY3xwQ0AdJYS+QAA	EP9000-PCSF00095_00-MNRV000000DLDEMO		1.52
