content_id,title_id,platform,distribution,content_type,store,store_region,region
EP0177-PCSB00554_00-PJDF2DLC04SAK197,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05KAI202,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05KAI203,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05LEN200,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05LUK201,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05MEI204,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05MIK198,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC05RIN199,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC06MIK205,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC06MIK206,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC06PV0755,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC06PV0756,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC07DAY187,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC07PV0757,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC07TET242,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCEDITP001,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCNHT39002,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN18006,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN21008,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN24010,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN27012,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN28013,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN29014,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
