title_id,game_title,platform_source,region,title_id,url,content_id,distribution,content_type
,"Rugby Challenge 2 (Europe, Australia) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,"Rugby League Live 2 - World Cup Edition (Australia) (En,Fr)",,,,,,DISC,BASE_GAME
,"Shaun White Snowboarding (USA) (En,Fr,De,Es,It) (Target Limited Edition)",,,,,,DISC,BASE_GAME
,"Terraria (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Tom Clancy's Ghost Recon Anthology (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",,,,,,DISC,BASE_GAME
,"Voice, The - I Want You (USA)",,,,,,DISC,BASE_GAME
,"Walking Dead, The - A Telltale Games Series - Game of the Year Edition (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Robert Ludlum's The Bourne Conspiracy (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Elder Scrolls V, The - Skyrim (Europe) (Fr,De,Es,It) (v01.00)",,,,,,DISC,BASE_GAME
,"Evil Within, The (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Tom Clancy's EndWar (Europe) (En,Fr,De,Es,It) (FW2.42)",,,,,,DISC,BASE_GAME
,"Tom Clancy's Ghost Recon Double Pack (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",,,,,,DISC,BASE_GAME
,"Tom Clancy's H.A.W.X. 2 (Europe) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,"Disney TRON - Evolution (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"White Knight Chronicles II (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Yakuza 3 (Europe),,,,,,DISC,BASE_GAME
,"Zone of the Enders HD Collection (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Assassin's Creed III (USA) (En,Fr,Es,Pt) (v02.00)",,,,,,DISC,BASE_GAME
,"Dengeki Bunko - Fighting Climax (Japan, Asia)",,,,,,DISC,BASE_GAME
,Call of Duty 4 - Modern Warfare (Italy),,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 2 (Italy),,,,,,DISC,BASE_GAME
,"Call of Duty - Black Ops III (Europe) (En,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Call of Juarez - The Cartel (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Naruto Shippuden - Ultimate Ninja Storm Revolution (Europe) (En,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Naruto Shippuden - Ultimate Ninja Storm 3 Full Burst (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Naruto Shippuden - Ultimate Ninja Storm 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Naruto Shippuden - Ultimate Ninja Storm Generations (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,NASCAR 09 (Europe),,,,,,DISC,BASE_GAME
,"NHL Legacy Edition (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"NHL 15 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"NBA 2K16 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"NBA 2K17 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"NBA 2K18 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden 3 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"Nier (Europe) (En,Fr,De)",,,,,,DISC,BASE_GAME
,"No More Heroes - Heroes' Paradise (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Knights Contract (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Natural Doctrine (Europe),,,,,,DISC,BASE_GAME
,"Kingdoms of Amalur - Reckoning (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden 3 - Razor's Edge (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"DreamWorks Kung Fu Panda (Europe) (En,Fr,De,Es,Nl,Sv)",,,,,,DISC,BASE_GAME
,"DreamWorks Kung Fu Panda 2 (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Clash of the Titans - The Videogame (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"WipEout HD Fury (Korea) (Zh,Ko)",,,,,,DISC,BASE_GAME
,"Godfather II, The (Europe) (Fr,De,It)",,,,,,DISC,BASE_GAME
,"Alone in the Dark - Inferno (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,50 Cent - Blood on the Sand (Japan),,,,,,DISC,BASE_GAME
,"Aquanaut's Holiday - Hidden Memories (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,Aquanaut's Holiday - Kakusareta Kiroku (Japan),,,,,,DISC,BASE_GAME
,"Surf's Up (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,NASCAR 08 (Europe),,,,,,DISC,BASE_GAME
,"NBA 2K11 (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NBA 2K14 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"NBA 2K15 (Europe) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"Buzz! Quiz TV (Europe) (En,Fr,De,Es,It,Nl,Pt) (Special Edition)",,,,,,DISC,BASE_GAME
,"Battleship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Cabela's Dangerous Hunts 2011 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Champion Jockey - G1 Jockey & Gallop Racer (Europe),,,,,,DISC,BASE_GAME
,"Crash Time 4 - The Syndicate (Europe) (En,Fr,De)",,,,,,DISC,BASE_GAME
,"Crash Time 5 - Undercover (Europe) (En,De)",,,,,,DISC,BASE_GAME
,"Cyberbike 2 - Cycling Sports (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,"Dark Souls - Prepare to Die Edition (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Dead Island - Game of the Year Edition (Europe) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,NFL Tour (Europe),,,,,,DISC,BASE_GAME
,"NBA 2K9 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NHL 10 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"NBA Live 10 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,NBA Jam (Europe),,,,,,DISC,BASE_GAME
,"NHL 12 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"NCIS - Based on the TV Series (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NHL 13 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"NBA 2K13 (Europe, Australia) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"NHL 14 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,"Dead Space 2 (Europe) (En,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Dragon Ball - Raging Blast 2 (Europe) (En,Fr,De,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Dragon Ball - Raging Blast (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Dead to Rights - Retribution (Europe) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,"Dragon Ball Z - Budokai HD Collection (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Chavo Kart, El (Latin America) (En,Es,Pt)",,,,,,DISC,BASE_GAME
,God of War Collection - Volume II (UK),,,,,,DISC,BASE_GAME
,"Enslaved - Odyssey to the West (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Fallout 3 - Game of the Year Edition (Italy),,,,,,DISC,BASE_GAME
,"Fritz Chess (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"History Legends of War (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Iron Sky - Invasion (Europe) (En,Fr,De,Es,It,Pl,Cs)",,,,,,DISC,BASE_GAME
,"Rugby Challenge (Europe) (En,Fr,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Medal of Honor (Europe) (En,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Midnight Club - Los Angeles - Complete Edition (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Monster Jam - Path of Destruction (Europe) (En,Fr,De,It,Nl)",,,,,,DISC,BASE_GAME
,"MUD - FIM Motocross World Championship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"MX vs. ATV Alive (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Need for Speed - Undercover (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi,Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,Rugby Challenge (New Zealand) (v01.01),,,,,,DISC,BASE_GAME
,"PDC World Championship Darts - Pro Tour (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Rugby World Cup 2015 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Watchmen - The End Is Nigh - Parts 1 and 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"MotorStorm - Apocalypse (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko,Pl,Ru) (v02.00)",,,,,,DISC,BASE_GAME
,"Naughty Bear (Europe) (En,Fr,De,Es,It) (v01.03)",,,,,,DISC,BASE_GAME
,"Shadows of the Damned (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Skate 2 (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Skate 3 (Europe, Australia) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Ski-Doo Snowmobile Challenge (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,"Skylanders - Swap Force (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,"Amazing Spider-Man, The (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Cursed Crusade, The (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Elder Scrolls V, The - Skyrim (Europe) (Fr,De,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Sims 3, The (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Top Gun - Hard Lock (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Trivial Pursuit (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Fight, The (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Twisted Metal (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Uncharted 3 - Drake's Deception (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El,Cs,Tr)",,,,,,DISC,BASE_GAME
,"Overlord - Raising Hell (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Disney-Pixar Oben (Germany),,,,,,DISC,BASE_GAME
,Last Rebellion (Europe),,,,,,DISC,BASE_GAME
,"LEGO Harry Potter - Years 5-7 (Europe) (En,Fr,De,Es,It,Nl,Da)",,,,,,DISC,BASE_GAME
,"LEGO The Lord of the Rings (Europe) (En,Fr,De,Es,It,Nl,Da,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LEGO Batman 3 - Beyond Gotham (Europe) (En,Fr,De,Es,It,Nl,Da,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LEGO Marvel Avengers (Europe) (En,Fr,De,Es,It,Nl,Da,Pl,Ru)",,,,,,DISC,BASE_GAME
,Lost Dimension (Europe),,,,,,DISC,BASE_GAME
,"Odin Sphere - Leifthrasir (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Wanted Corp. (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Warhawk (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",,,,,,DISC,BASE_GAME
,World of Outlaws - Sprint Cars (Europe),,,,,,DISC,BASE_GAME
,WSC Real 11 - World Snooker Championship (UK),,,,,,DISC,BASE_GAME
,"London 2012 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"X-Blades (Europe) (En,Fr,De,Es,It,Pl,Ru,Cs,Hu,Ro)",,,,,,DISC,BASE_GAME
,"X-Men - Destiny (Europe) (En,De)",,,,,,DISC,BASE_GAME
,"Young Justice - Legacy (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 3 (Italy),,,,,,DISC,BASE_GAME
,"Absolute Supercars (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"de Blob 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"SingStar Vasco (Italy) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,Af)",,,,,,DISC,BASE_GAME
,Madden NFL 12 (Europe),,,,,,DISC,BASE_GAME
,"Assassin's Creed II (UK) (En,It)",,,,,,DISC,BASE_GAME
,"Elder Scrolls V, The - Skyrim (Europe) (v01.00)",,,,,,DISC,BASE_GAME
,"Let's Dance with Mel B (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Order Up!! (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Of Orcs and Men (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"One Piece - Pirate Warriors (Europe) (En,Fr,De,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Farming Simulator (Europe) (En,Fr,De,Es,It,Nl,Pl)",,,,,,DISC,BASE_GAME
,"Farming Simulator 15 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl)",,,,,,DISC,BASE_GAME
,"One Piece - Pirate Warriors 3 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"SingStar Cantautori Italiani (Italy) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Venetica (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Colin McRae - DiRT (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Monster Madness - Grave Danger (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Ultimate Battle of the Sexes, The - Quiz & Play! (Europe) (En,Fr,De,It,Nl)",,,,,,DISC,BASE_GAME
,"Vampire Rain - Altered Species (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Shaun White Skateboarding (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Pl)",,,,,,DISC,BASE_GAME
,"Call of Duty 3 (Europe) (Fr,Es,It)",,,,,,DISC,BASE_GAME
,"Dark Sector (Italy) (En,It)",,,,,,DISC,BASE_GAME
,"Padrino, Il - The Don's Edition (Italy)",,,,,,DISC,BASE_GAME
,"Untold Legends - Dark Kingdom (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Assassin's Creed II - Game of the Year Edition (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",,,,,,DISC,BASE_GAME
,"Blazing Angels - Squadrons of WWII (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NBA Street Homecourt (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,World Snooker Championship 2007 (Europe),,,,,,DISC,BASE_GAME
,"Killzone (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Blazing Angels 2 - Secret Missions of WWII (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Bloodbath (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Dead Island - Riptide - Complete Edition (Europe) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,"History Channel, The - Battle for the Pacific (Europe)",,,,,,DISC,BASE_GAME
,"SBK 08 - Superbike World Championship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Tom Clancy's H.A.W.X. 2 (UK),,,,,,DISC,BASE_GAME
,Dark Souls (Europe),,,,,,DISC,BASE_GAME
,"Wheelman (Europe) (En,Fr,De,Es,It) (BLES-00480)",,,,,,DISC,BASE_GAME
,"ShellShock 2 - Blood Trails (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Mayhem (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Two Worlds II - Game of the Year Edition (Europe) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,Fallout - New Vegas - Ultimate Edition (Europe),,,,,,DISC,BASE_GAME
,"Battle Fantasia (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"BioShock (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"Brothers in Arms - Hell's Highway (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"Bakugan - Battle Brawlers (Europe) (En,Fr,De,Es,It,Nl,Sv)",,,,,,DISC,BASE_GAME
,"Battle vs. Chess (Europe) (En,Fr,De,Es,It,Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,Backbreaker (Europe),,,,,,DISC,BASE_GAME
,"Bakugan - Defenders of the Core (Europe) (En,Fr,De,Es,It,Nl,Sv)",,,,,,DISC,BASE_GAME
,"BlazBlue - Chrono Phantasma Extend (Europe) (En,Ja)",,,,,,DISC,BASE_GAME
,"BlazBlue - Central Fiction (Europe) (En,Ja)",,,,,,DISC,BASE_GAME
,"Batman - The Telltale Series (Europe) (En,Fr,De,Es,Pt,Zh,Ru)",,,,,,DISC,BASE_GAME
,"SBK X - Superbike World Championship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Falling Skies - The Game (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Ape Escape (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Winter Sports 2010 - The Great Tournament (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Madden NFL 13 (Europe),,,,,,DISC,BASE_GAME
,"Obut Petanque (France) (En,Fr)",,,,,,DISC,BASE_GAME
,"Assassin's Creed III (Europe, Asia)",,,,,,DISC,BASE_GAME
,"Saints Row - The Third - The Full Package (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Dragon's Dogma - Dark Arisen (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Battlefield - Bad Company 2 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"BioShock 2 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Call of Duty - Black Ops (Japan) (Jimakuban),,,,,,DISC,BASE_GAME
,Homefront (Japan),,,,,,DISC,BASE_GAME
,Kane & Lynch - Dead Men (Japan),,,,,,DISC,BASE_GAME
,Kane & Lynch 2 - Dog Days (Japan),,,,,,DISC,BASE_GAME
,Pro Yakyuu Spirits 2012 (Japan),,,,,,DISC,BASE_GAME
,"Resistance - Jinrui Botsuraku no Hi (Japan) (En,Ja,Fr,De,Es,It,Nl,Pt,Ko)",,,,,,DISC,BASE_GAME
,Tom Clancy's H.A.W.X (Japan),,,,,,DISC,BASE_GAME
,"Uncharted - El Dorado no Hihou (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Everybody Dance 3 (Latin America) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Burnout Paradise (Europe) (Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Blitz - The League II (Europe),,,,,,DISC,BASE_GAME
,"Disney Bolt (Europe) (Fr,De,Nl)",,,,,,DISC,BASE_GAME
,"Borderlands (Germany) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Battlefield - Bad Company 2 (Europe) (En,Fr,De,Es,It,Ru) (Limited Edition)",,,,,,DISC,BASE_GAME
,"Ben 10 - Ultimate Alien - Cosmic Destruction (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"BlazBlue - Continuum Shift (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Brunswick Pro Bowling (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Bulletstorm (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"Bleach - Soul Resurreccion (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,"Blades of Time (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Birds of Steel (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Bejeweled 3 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Bound by Flame (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Battlefield Hardline (Europe) (En,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Captain Morgane and the Golden Turtle (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"TV Superstars (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"uDraw Studio - Instant Artist (USA) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Uncharted - Drake's Fortune (Asia) (En,Zh,Ko)",,,,,,DISC,BASE_GAME
,Buzz! Il Quizzone Nazionale (Italy),,,,,,DISC,BASE_GAME
,"Where the Wild Things Are - The Videogame (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Virtua Tennis 4 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Dead Rising 2 (Europe) (En,Ja,Fr,Es,It,Ko)",,,,,,DISC,BASE_GAME
,WSC Real 09 - World Snooker Championship (Europe),,,,,,DISC,BASE_GAME
,"Elder Scrolls IV, The - Oblivion (Japan)",,,,,,DISC,BASE_GAME
,"Elder Scrolls V, The - Skyrim (Europe, Australia) (v02.00)",,,,,,DISC,BASE_GAME
,G1 Jockey 4 2008 (Europe),,,,,,DISC,BASE_GAME
,"Baja - Edge of Control (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"God of War - Ascension (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Apache - Air Assault (Europe) (En,Fr,De,Es)",,,,,,DISC,BASE_GAME
,"MUD - FIM Motocross World Championship (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"SBK 09 - Superbike World Championship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Grand Slam Tennis 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"MotoGP 09-10 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Rugby League Live (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"MIB - Alien Crisis (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"007 Legends (Europe) (En,Fr,De)",,,,,,DISC,BASE_GAME
,"Tour de France 2013, Le - 100th Edition (Europe) (En,Fr,De,Es,It,Nl,Da)",,,,,,DISC,BASE_GAME
,"PES 2014 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Ru,El,Tr)",,,,,,DISC,BASE_GAME
,"Spider-Man 3 (Europe) (Fr,De,Es,It) (Collector's Edition)",,,,,,DISC,BASE_GAME
,"JASF - Jane's Advanced Strike Fighters (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Castlevania - Lords of Shadow (Japan),,,,,,DISC,BASE_GAME
,"Akumajou Dracula - Lords of Shadow 2 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"MotorStorm - Complete Edition (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko)",,,,,,DISC,BASE_GAME
,LEGO Star Wars - The Complete Saga (Japan),,,,,,DISC,BASE_GAME
,Disney Pirates of the Caribbean - At World's End (Japan),,,,,,DISC,BASE_GAME
,"SingStar Intro (Italy) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Williams Pinball Classics (Europe) (En,Fr,De,Es)",,,,,,DISC,BASE_GAME
,"Everybody Dance 2 (Latin America) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Tour de France, Le (Europe) (En,Fr,De,Es,It,Nl,Da)",,,,,,DISC,BASE_GAME
,"Tony Hawk's Pro Skater 5 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Assassin's Creed I + II Welcome Pack (Japan) (En,Ja,It)",,,,,,DISC,BASE_GAME
,"Marvel - Ultimate Alliance (Europe) (En,It)",,,,,,DISC,BASE_GAME
,MX vs. ATV Untamed (Europe),,,,,,DISC,BASE_GAME
,"Mercenaries 2 - World in Flames (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"DreamWorks Madagascar - Escape 2 Africa (Europe) (En,Fr,De,Es,It,Nl,Sv)",,,,,,DISC,BASE_GAME
,"Mortal Kombat vs. DC Universe (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Mini Ninjas (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,Marvel - Ultimate Alliance 2 (Europe),,,,,,DISC,BASE_GAME
,"Marvel Super Hero Squad - The Infinity Gauntlet (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Medal of Honor (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"MySims SkyHeroes (Germany) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Medal of Honor (Austria) (En,De)",,,,,,DISC,BASE_GAME
,"Mafia II - Director's Cut (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Monkey Island - Special Edition Collection (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Max Payne 3 (Germany) (En,De)",,,,,,DISC,BASE_GAME
,Madden NFL 25 (Europe),,,,,,DISC,BASE_GAME
