game_name,id,category,description,game_id,rom_name,size,crc,md5,sha1,sha256
SSX (USA),07959,,SSX (USA),UP0006-NPUB30892_00-SSXNAHDD00000000,UP0006-NPUB30892_00-SSXNAHDD00000000.rap,16,96f5b18c,74a31b10c4932a977555e1a67eb9e14e,bfa5dc81a0b5dff9c2692bdea0c51d78d3570b39,
SSX (Japan),35611,,SSX (Japan),JP0006-NPJB00240_00-SSXJPHDD00000000,JP0006-NPJB00240_00-SSXJPHDD00000000.rap,16,0a2c51e5,693e84dd965e9751ec15c3f2a64a0513,56cb25b14843e513bfccc7cc92662a65982d7e74,
SSX (Japan),35611,,SSX (Japan),JP0006-NPJB00240_00-SSXJPHDD00000000,MsYiGvHusBCJRBqOjpyYcchzPnUAVlOQpWjtPSIOPGmqbdnreVDalWbNGcgHjliqYWtnovKsXYZOJYmiEyDgqZrTsAfiYEjbwbCnA.pkg,4172929920,7110930e,7c4546b4507da68fc34618aa10949339,89b6f7fe47df8a6045b5cfdd25794980f5ef11c1,
Stacking (Asia) (Trial),13701,,Stacking (Asia) (Trial),HP0646-NPHB00312_00-STACKINGGAME0000,GIWBbBGaXBicSLMBgcrQgEGykqJViVvwOEVlKwRDgIWHJhIpcoSBWNJcXWKkUeATxMRsbSXZxOUVrLauPvxMtVGaevjjLzicsnPkx.pkg,1048149184,d8829bf1,913b87bfac116d4f20ee967a8d4610fc,ebbb2aa35d12dc6bfa398fbf687cbb16d261cfab,
Stacking (Europe) (Unlock Key),19272,,Stacking (Europe) (Unlock Key),EP1005-NPEB00283_00-STACKINGUNLOCK00,MnjqOMhrGlfTFvlJRKlfBObaZxblDqzpftFHalfWliHRdKaLScvqKaoboOcXipPX.pkg,6080,b0044674,d6a15dc3663b68720e99b3f0942dac71,697919141d9d9a7d211071baf02999cc071a349b,
Stacking (Europe) (Unlock Key),19272,,Stacking (Europe) (Unlock Key),EP1005-NPEB00283_00-STACKINGUNLOCK00,EP1005-NPEB00283_00-STACKINGUNLOCK00.rap,16,7545aceb,ad6e0ed06a139a4ebb7403c4922ba094,b1dfbfa9b437520da0d565932a3bc5b09f898fd1,
Stacking (USA) (Unlock Key),19273,,Stacking (USA) (Unlock Key),UP1005-NPUB30290_00-STACKINGUNLOCK00,mAhWSmgDUtazSLJDFiRgQVdxmuhREwsILgnpTrLBbZBOqqxKcvfsKbDLzxcKLSiSowpnzyigrAUeKyLjvKWnjddjUGIfwYzlzlcuY.pkg,6080,c035e641,41621d4b0b7c3cda5237cba5fa96a16b,88c904db3c9e885a4f5322abff49b68661aa40bb,
Stacking (USA) (Unlock Key),19273,,Stacking (USA) (Unlock Key),UP1005-NPUB30290_00-STACKINGUNLOCK00,UP1005-NPUB30290_00-STACKINGUNLOCK00.rap,16,1453c29f,efcfd9d795ff532e29015e9e4e5a5d2b,54f87b186251f8ccfc943204721469757b4fb91b,
Stacking (Europe) (Trial),07963,,Stacking (Europe) (Trial),EP1005-NPEB00283_00-STACKINGGAME0000,OssnptvwglwHpVRYOeuDdERPKPKyRXOdPzcitsRUvBaoXAblwqDQNPAayMJMqdwX.pkg,1048153120,4d09b75e,086b2ab48e87fab29664bcfa012cb328,572637041cffac37fc4f0a921d4f6f0a5891a0d6,
Stacking (USA) (Trial),07966,,Stacking (USA) (Trial),UP1005-NPUB30290_00-STACKINGGAME0000,IwgMqfuhkTFTYFcfHlpnGHHxPUbzGycwxqIhNstnFbzPZTTRixGLPSIIBtmqfFibdcrqYVqeUeYgoaRnXjyoYsuHgcukVrWhlZNaC.pkg,1048153120,f5a1b98a,304924603f51f422f7efe62a3ce4044a,8aa357eb38e6d4b07ab5a16af529c5edc8e6dcd0,
Stan (Europe),34694,,Stan (Europe),EP8814-NPEB02362_00-WEBMAF000000STAN,EP8814-NPEB02362_00-WEBMAF000000STAN_bg_1_cb095a41d751caa637d8eab5211e7f3374f229aa.pkg,85056176,196bccec,ba7d5d85bedb0ee118a4e2276a5998b9,c14f7bb1b7d46ba79e5b229ae2a19bc6c7690938,c945dbe0d1814f2d287ba31ed0c605b280503cae4ebf2be485539a677b486293
Star Ocean - Second Evolution (Japan),40934,Games,Star Ocean - Second Evolution (Japan),JP0082-NPJB00782_00-0000000000000000,JP0082-NPJB00782_00-0000000000000000_bg_1_4cff49ccea891f3797297d46abad8fc2eecbe234.pkg,2975227424,a5a02e5f,6dcca336f4f2a7717150244fc4b1a7b5,9f546603cff01ff2325ceefc82474ed8879afd19,7257c39e8f39ec772906af3e2a54d5b7b706a831de7c9195c6df33f097c4be75
Star Ocean - Second Evolution (Japan),40934,Games,Star Ocean - Second Evolution (Japan),JP0082-NPJB00782_00-0000000000000000,JP0082-NPJB00782_00-0000000000000000.rap,16,18206662,4334b7dc1ba3e53c7feba0a8724cb68e,d886b300976898cde17ea487b64b7e04314430cd,c1c6131f326c771b20f206db783f52a4dc03117c11e2c5400430075befbdc922
Star Ocean 5 - Integrity and Faithlessness (Japan),34762,,Star Ocean 5 - Integrity and Faithlessness (Japan),JP0082-NPJB00727_00-STAROCEAN5PS3001,JP0082-NPJB00727_00-STAROCEAN5PS3001.rap,16,24473eba,2cfd430ac5297bd76a3f172da473123f,3a5271415a90953c3034d6c7dfb7f2b119ea539d,
Star Ocean 5 - Integrity and Faithlessness (Japan),34762,,Star Ocean 5 - Integrity and Faithlessness (Japan),JP0082-NPJB00727_00-STAROCEAN5PS3001,JP0082-NPJB00727_00-STAROCEAN5PS3001_bg_1_c6f98b2d51a6a048eebce48a639c112ec7b9e411.pkg,12025027536,9fa4c72d,053048e024001da8702b4c2c3b281a4f,38109c749161adbceb50d11271fefb48ad917772,
Star Raiders (Europe) (Trial),07969,,Star Raiders (Europe) (Trial),EP0182-NPEB00531_00-STARRAIDERS00001,mxevQnQtiJYeiYkDbpPagXdakRtRbCCwOCOcoQimpyiVEZHpyfiWhkamQUGomhYK.pkg,919557424,cc980d3f,4087e2a36e2b9b1faa0562b467aa1c15,c1c45f78a22e53a5b2e3c392e6e8efe2b160999b,
Star Raiders (USA) (Trial),07970,,Star Raiders (USA) (Trial),UP0182-NPUB30420_00-STARRAIDERS00001,WCEVDRzDygeQfzXWNOmRuqJElUyFIGLdIwITHNkTqImOVpkVgfkTxQDAvbVYUooOfoBVtZoHGRnfkffRpRjOnNJQzxogFsvbqGdfR.pkg,919547168,a1a56d26,f199b5e2c740deea694dc18d7624bd7a,20c6065fee0ee0305b03172e3f2f123fecaf2155,
Star Raiders (Europe) (Unlock Key),41061,,Star Raiders (Europe) (Unlock Key),EP0182-NPEB00531_00-STARRAIDERS00002,hRpxUTzELQPoLpclwRVTUBeWioamylGgzEZpTxKxVwYnierthvMLvoJTTbsxPgEz.pkg,6080,a47842b9,8a0b546c51f8092f72528648c0675a40,ef20014add29d78f4d2b80e2945fdb9926e8e77e,d1417fc9c3fc387611144e61f0cbd5ba6f33eba719c2d7b178f881aca30c2a30
Star Raiders (Europe) (Unlock Key),41061,,Star Raiders (Europe) (Unlock Key),EP0182-NPEB00531_00-STARRAIDERS00002,EP0182-NPEB00531_00-STARRAIDERS00002.rap,16,98e4143f,900c50da1816e42414af135256860f8d,743baa821df81eb8b02cdd18df00c4bfe3b4629e,3963f8ff5f93fa4579900c6b31965cbb9eb8c8b1a908fa865aa24801901b50dd
Star Raiders (USA) (Unlock Key),19274,,Star Raiders (USA) (Unlock Key),UP0182-NPUB30420_00-STARRAIDERS00002,bkXfYUcfqSFgNpvvHKyOlCjkXYhMUAEAowwEPRuzSOxqxSFERAPwNwIVvAPrNNNBrQvtVvdMvntTfKejAtycAatSMSrsUvJFbyvwp.pkg,6080,e243130c,f27050a5ac34cb2cad20f9e41d8770e8,f00ed939979dfb91d314626ec6788c5d719da696,
Star Raiders (USA) (Unlock Key),19274,,Star Raiders (USA) (Unlock Key),UP0182-NPUB30420_00-STARRAIDERS00002,UP0182-NPUB30420_00-STARRAIDERS00002.rap,16,50db90c0,ff11f6da8999744e4047bd5ec315c855,ab3e028cb5d66dd1f081a6736b8e577742c60ca6,
Star Strike HD (Asia) (Demo),24602,,Star Strike HD (Asia) (Demo),HP9000-NPHA80003_00-STARSTRKFULL0001,7gPImRSmxWdtQROTHlS9OvGGNiY63L21vHNiW32BQrlwne9KmIWlGs8RTpkdADkl5QAnsD6BypKD4RjvGONHmdfncOBEWhcKQVdxp.pkg,341362352,497bd571,468fc0bbf7a2db9639a2348135610fe5,0e88e63ba1cfe84e4a0e38788d1b39255848d756,
Star Strike HD (Japan) (v1.00) (Demo),18681,,Star Strike HD (Japan) (v1.00) (Demo),JP9000-NPJA00012_00-STARSTRKDEMO0001,g08pxh1RpPSH9fWVaIMSJEmUCHXfTu2UCBNf7w8KepeoVIqPPB2ySt7Im3SA5ROVVMh1hmEnhqiH4XhaRcLiVbsiMWqc0YXFFC2HD.pkg,305137056,b6cd1954,1f75b759b8a1c0680887f57db58ed0bf,4c368d2f5168df3b2afcd106ea9b431e558464f4,
Star Strike HD (Japan) (v1.01) (Demo),18682,,Star Strike HD (Japan) (v1.01) (Demo),JP9000-NPJA00012_00-STARSTRKFULL0001,c84sj7BJA3H8ePb4HCxsavmtKulpWVWrnVqkSBMT2uRNXVnqS5aULC8O3coVKIlbCmUmeCND5fQEG4q5hssuQr9et4MkqhnEkr5WE.pkg,313382064,b686cd1b,5bdf222793994c5736556535f6ae1bc8,55d0376122e2ebc5be8f00e5fd95dee70422a4a5,
Star Strike HD (Japan) (v1.01) (Demo),18682,,Star Strike HD (Japan) (v1.01) (Demo),JP9000-NPJA00012_00-STARSTRKFULL0001,JP9000-NPJA00012_00-STARSTRKFULL0001.rap,16,0dcb9ee4,32d2fbe94fad96dae89072c2334f9a02,62619055f49965b521c16b1b90cefdf6abb08d8e,
Star Strike HD (Asia),36211,Games,Star Strike HD (Asia),HP9000-NPHA80003_00-STARSTRKFULL0001,q4N4flmupeJAsGD71q6ojg4kldhc9QnMcJ8o46R53Ivb55lAW658epHumI4AioI66mLNRntroG37kDKOpjQAqUe3vtCoQbcXwbFk9.pkg,305120544,9c638a08,3b6d554aa6e7a9e9ff9927f30e54dbc1,d8fe1a6f4fe552b4ab1b6e992feeb1add4f55f0f,90781288053a8bd671f7dbb8308b452872d941166c26d1451f02229768fcb805
Star Strike HD (Asia),36211,Games,Star Strike HD (Asia),HP9000-NPHA80003_00-STARSTRKFULL0001,HP9000-NPHA80003_00-STARSTRKFULL0001.rap,16,d129dba4,fcce8454ae23dc038b23bd484b73ff8c,f86c1b6dc2c46c5b92339290fd1a00f2218868e5,9bc26c190f8d11c1dbf5643a37cae0ce48f4e6a57eab554cc9954ad0cfd478ab
Star Strike HD (Asia) (Trial),07972,,Star Strike HD (Asia) (Trial),HP9000-NPHA80003_00-STARSTRKDEMO0001,HwBymacTP842uyeNJf4es6DJqICpKaTSNscr3CGqThJXhL9dF0cIVA1UwjgmG8sTj25gHb9K2xAX83CIQn9Aq2aUUjxl5BHcg9ekM.pkg,305120208,97501ae9,c080577991694bb0be536f070bf57375,65544d228a2dd0023dc99d6935179748a4dad2d5,
Star Strike HD (Japan),07974,,Star Strike HD (Japan),JP9000-NPJA00012_00-STARSTRKDEMO0001,QynHayxcBZHczAXtxWuWgzzcUepoOaOGcCjEgfXBMKdOAhMLEgpMTgxIJHNaQazQQHnfKaeAxckskqeAqQSSImyZcJsMUceqWxBzy.pkg,287247168,75a1f3e3,cf59db2c0b9518539ac86e99b6a5e695,f20b6bf99f3b7a20139b2bfb115ac2144e8b6524,
Star Strike HD - Solo Expansion (Asia) (Unlock Key),40405,,Star Strike HD - Solo Expansion (Asia) (Unlock Key),HP9000-NPHA80003_00-STARSTRKSKEY0001,wJOLAW3xK1G46tnMghI1dhRD8uhvgJq3am6mR4JO22G2g23D7w4qkjFQPNs3WYs9JpNmkeFwS6afoiSvt9ul3wxFC9T8qDI2wSPUC.pkg,102400,ff449b11,c87389e7f42e5ae98ae944c5eba6919c,c8194fa23914d2720fa7e4788c2c2c89cd51fa77,4ca45802be1be9259e875e1e0657e0d0d9d393fb5b0a54faa566f01a67bbe398
Star Strike HD - Solo Expansion (Asia) (Unlock Key),40405,,Star Strike HD - Solo Expansion (Asia) (Unlock Key),HP9000-NPHA80003_00-STARSTRKSKEY0001,HP9000-NPHA80003_00-STARSTRKSKEY0001.rap,16,b1c2a8c7,8d6865af216d25a29679175ee1e6d420,370f99c8174bcedec713bb6612bd8ed46c3111a0,72d0e605d355b09a1898974bf0afdb00d621883a6d4531254bcf135c257664cd
Star Strike HD - Team Expansion (Asia) (Unlock Key),40406,,Star Strike HD - Team Expansion (Asia) (Unlock Key),HP9000-NPHA80003_00-STARSTRKMKEY0001,ElmYdOI6T64OCGmpGlnM3acrYb6xC5UJuhW91ah6QUo3ggqWkwqbtOewDfuNg5clSoXaIKDCW73rQgykNTyEQaGPpQulpmlQvitUk.pkg,102400,d29c7a8f,4b4ca0e80ce9a0e8e3f67a06fcd7682d,517c4a595b956a25b7031e36aac7e316409ce2a3,c98c3a63735fdd383d177be0246c8e45dba761398f120e1095ad419b7fe322e7
Star Strike HD - Team Expansion (Asia) (Unlock Key),40406,,Star Strike HD - Team Expansion (Asia) (Unlock Key),HP9000-NPHA80003_00-STARSTRKMKEY0001,HP9000-NPHA80003_00-STARSTRKMKEY0001.rap,16,1c7574b6,cf012962fa2b0b4365daa47cdd176cb0,d643ddf2db3f00676e7b482a422a4d97a3a9c555,22aa2ef924bc6269dec8d84178cd44a38e5596912a93acec7cb025e8b1d3de60
Star Trek (Europe),34188,,Star Trek (Europe),EP0700-NPEB01294_00-STARTREKFULLGAME,QlkNXaXrLUAMJobbyjUNDUiuulAvxYMfJDrkWjDrBiUagKKbMLYaDFLLNTyaLDTJ.pkg,3607112448,f06b1a6e,606b52638da3428b93159246a899cd5a,651d886a5d8a17a037fd9d3ceb8c4e83e90d914f,1b7f30ea86a2d4e291aa556b2fbe91090ed79f928eb696d1c15d5c5553253749
Star Trek (Europe),34188,,Star Trek (Europe),EP0700-NPEB01294_00-STARTREKFULLGAME,EP0700-NPEB01294_00-STARTREKFULLGAME.rap,16,72dc6470,c3542c67f06eaeacd6c38474ab91468a,2ff4239c60f6b85d93e179fd65c558afa5dc8410,c857500779b2529658b6e139878a7ad8b767c473543126f46ce4a22dfa5683db
Star Trek (USA),07975,,Star Trek (USA),UP0700-NPUB31149_00-STARTREKFULLGAME,MhuarJeKtRkgYrcGSfYwbUEjUGQjOiDTuIKiauIKWkcyqubaeJFCXNcMVAYEqqZD.pkg,3642596640,1ce69b96,b43eda2da8e5c61d5406d33f02b3a449,0e0bc8d715c583fb7803bde30a1de33896501a42,
Star Trek (USA),07975,,Star Trek (USA),UP0700-NPUB31149_00-STARTREKFULLGAME,UP0700-NPUB31149_00-STARTREKFULLGAME.rap,16,d2e20860,51173b89ed6d90e6d6988743b279717f,bb752c703b3279ac043bd504c63553cd52c0d87e,
Star Trek - D-A-C (Asia) (Trial),07976,,Star Trek - D-A-C (Asia) (Trial),HP2017-NPHB00140_00-STARTREKDAC0DEMO,e9mbIYvXmEEWJDCvH5SH229wI67sLX53qfwuL53WjQKwcf2TWNKOBkQvyy3HoBDcYfbbW1WixIa4fsLUb0YiUUuX6TVX3v9FSBEtW.pkg,139452352,03ad8500,68e6d874afe8ff29ad32f48cd23c26ad,24f10092e58ca7933a2a81d66b19696d552193b7,
Star Trek - D-A-C (Europe) (Trial),07977,,Star Trek - D-A-C (Europe) (Trial),EP2017-NPEB00151_00-STARTREKDAC0DEMO,iyOqMNMauAFJT8nqAJ6Eru4d1CqsuFPxyH6IlTN0MkxO2DF4gWCVhSuWhj2mv4EJwlUKv4tKuaMXbBSTCKAucARUgOEOY4bo1VyM4.pkg,139474864,31ef600f,60a9ac94e65381fe39286606b9ee72f3,88de9e2af649721dd7158f0cc1a5811950925bb4,
Star Trek - D-A-C (USA) (Trial),07978,,Star Trek - D-A-C (USA) (Trial),UP2017-NPUB30084_00-STARTREKDAC0DEMO,Fx8GYkV8RfedXaUVY2YedRTcVw1P0qvBLleUXKH7yb1LRGvVw9DLJctFjPBQEAi51CFPheaPEh0Iggbq7UPcQWDAi5rfoy850Ahvq.pkg,139473440,db3d5214,4b2bdb0dac57815362485e0622668556,08e2b4663d5a173fdc63bbe8c0157011f09ee0e6,
Star Trek - D-A-C (Asia) (Unlock Key),36328,,Star Trek - D-A-C (Asia) (Unlock Key),HP2017-NPHB00140_00-STARTREKDACUNLOK,u3TW8P0B6uI8H1KPJFXP6VKqgUUm4R7eB76MU3LId78WxGsUvYXDFOXMyvVuNA9EK5D9M3O5rRbtcooKQoVkSjdQhr0y8InGi3SdD.pkg,6080,00b53901,40f011807f02219d26e0d0c415f04b1d,dfa1a5aef51f0588cca2b6e538a00c17c8e92faa,5bc1686c35fed1117cb6294547739e638223851277ed5b770411acfb2246d937
Star Trek - D-A-C (Asia) (Unlock Key),36328,,Star Trek - D-A-C (Asia) (Unlock Key),HP2017-NPHB00140_00-STARTREKDACUNLOK,HP2017-NPHB00140_00-STARTREKDACUNLOK.rap,16,ed1fce1d,30781515a191f5c0a26f5d5f0cfe4701,7c05ebc2a963de5c858459c97c3b1eb1609d4433,4705088f733add56d063897fed951e009c12b1e9aaa3d8a4770d54c78fad0650
Star Wars - Bounty Hunter (USA) (PS2 Classics),35612,,Star Wars - Bounty Hunter (USA) (PS2 Classics),UP9000-NPUD20420_00-0000000000000000,CfSTdGlOdClrkvkCfKafsgkNJLlUUlyCHZcnhsYEYLxhsbWYuqMahACkLtYlXjcfNYgtIIiJBKBhnOoNFDFclphbWQHPToCizIBNY.pkg,2502993472,2fda0dc7,5d5f4a652c38de6a86b643620c47deb0,4ec9ebfd59fa45a567bb5d710cf405de8bb78107,
Star Wars - Bounty Hunter (USA) (PS2 Classics),35612,,Star Wars - Bounty Hunter (USA) (PS2 Classics),UP9000-NPUD20420_00-0000000000000000,UP9000-NPUD20420_00-0000000000000000.rap,16,3be03a69,a6c7e8bfb81db4c6153e7d09803ac33e,37faed70e9320473c5cac7d11ac39cc0b9bd46a1,
Star Wars - Bounty Hunter (Europe) (PS2 Classics),18169,,Star Wars - Bounty Hunter (Europe) (PS2 Classics),EP1010-NPED00289_00-GSTARWARSE000ENG,KvLGKImtznARRMeMpuwStMIzEucgitSXEYtGYHvJFzkXSUOOpZRsmYUfvkFEMGNc.pkg,2395804032,95243145,77ff0947cb31d697f32caa51251b499b,865a842c17825632c1ee639a93cb3d6de2f349e8,
Star Wars - Bounty Hunter (Europe) (PS2 Classics),18169,,Star Wars - Bounty Hunter (Europe) (PS2 Classics),EP1010-NPED00289_00-GSTARWARSE000ENG,EP1010-NPED00289_00-GSTARWARSE000ENG.rap,16,fdcfbac0,d912e29493a328a5c5990c084d252fad,e950b16ed154b5f4b8bf4464d1d92d08cf49f5b0,
Star Wars - Episode III - Revenge of the Sith (Europe) (PS2 Classics),18170,,Star Wars - Episode III - Revenge of the Sith (Europe) (PS2 Classics),EP1010-NPED00286_00-GSTARWARST000ENG,ptRWjIHiQnXnLspIykUHQIqbZymviOvNhISkIJxRHWetztnMTUcsCFEOBrRnyFcX.pkg,2751973664,41192d06,7a10227355a3f38e50af71e5a0bfb808,c0d3c549a86d957b21e7223288ba76f6fff5a7de,
Star Wars - Episode III - Revenge of the Sith (Europe) (PS2 Classics),18170,,Star Wars - Episode III - Revenge of the Sith (Europe) (PS2 Classics),EP1010-NPED00286_00-GSTARWARST000ENG,EP1010-NPED00286_00-GSTARWARST000ENG.rap,16,6770dd0a,54008eaf027231fb5c138311de5fa644,5af370c75a4271f0e60ba5f0c666f4f1bce3f328,
Star Wars - Episode III - Revenge of the Sith (USA) (PS2 Classics),35613,,Star Wars - Episode III - Revenge of the Sith (USA) (PS2 Classics),UP9000-NPUD21143_00-0000000000000000,qZFmDFbifJOXgqVOlZodpPRmvFobIwXIZoGJyVQYnTafbctlNbiHZkFOtAOpwkuYwIPmBprQuLvZoPGxlyqitzNyXpQWGwFoOuCcD.pkg,2749769392,ea20f44b,32ac18bdbbb49c5414bdab7cbbdd54d3,29587a4fd546807450eeb3df223b828114a83e92,
Star Wars - Episode III - Revenge of the Sith (USA) (PS2 Classics),35613,,Star Wars - Episode III - Revenge of the Sith (USA) (PS2 Classics),UP9000-NPUD21143_00-0000000000000000,UP9000-NPUD21143_00-0000000000000000.rap,16,968d5510,844151146ede9e2b34335c595a67187f,2f17c7bef8ff19041e3a1ab432406ab9ef2b82e3,
Star Wars - Jedi Starfighter (Europe) (PS2 Classics),18171,,Star Wars - Jedi Starfighter (Europe) (PS2 Classics),EP1010-NPED00285_00-GSTARWARSJ000ENG,eIyzBmVoCxDuskxukreaXAKzAmPDDCPATMcuFQoWglLZvWWbjkyJwWTglsmInsYA.pkg,1950140592,147c5ec9,38e5c52924ae58063caf67e6c9ad1362,a5226549a33b25c1547d09f6b700ee40ac7be481,
Star Wars - Jedi Starfighter (Europe) (PS2 Classics),18171,,Star Wars - Jedi Starfighter (Europe) (PS2 Classics),EP1010-NPED00285_00-GSTARWARSJ000ENG,EP1010-NPED00285_00-GSTARWARSJ000ENG.rap,16,743e8866,2af6cf3787a07076a53303e778ce0d63,6088bf98232b231824587086dc1904e638401338,
Star Wars - Racer Revenge (Europe) (PS2 Classics),18172,,Star Wars - Racer Revenge (Europe) (PS2 Classics),EP1010-NPED00290_00-GSTARWARSE000ENG,vGvXDuHbbQDWecCYzbpHiwDxZExqnxudzhKEKDrTkXDdIBuzRMBohalTllDUCKoq.pkg,603465104,2dd2b5af,aff86f3f2e0aa820ff49da56e960fa56,9579c856334f7690dcd8c71c06795fbae4acc243,
Star Wars - Racer Revenge (Europe) (PS2 Classics),18172,,Star Wars - Racer Revenge (Europe) (PS2 Classics),EP1010-NPED00290_00-GSTARWARSE000ENG,EP1010-NPED00290_00-GSTARWARSE000ENG.rap,16,332d0368,3c56f917812f35a1b958877181eac43a,08d5bafff205f3c4738db4001aac5d24ba39589e,
Star Wars - Racer Revenge (USA) (PS2 Classics),35614,,Star Wars - Racer Revenge (USA) (PS2 Classics),UP9000-NPUD20268_00-0000000000000000,akBsTPspiQFzthBvqXbZIFVYULwLgOPodDqnYOsVWawhdLeHdfqwkAiMSkRkfASHSPFnwAeOvIytPDDzHujYHtFQaRmEKzQzzNyga.pkg,600818640,3bf6534e,db995d66f50cad23474dee68abc2e841,547803765893b2110a8eaf36e5a0ef6a820df476,
Star Wars - Racer Revenge (USA) (PS2 Classics),35614,,Star Wars - Racer Revenge (USA) (PS2 Classics),UP9000-NPUD20268_00-0000000000000000,UP9000-NPUD20268_00-0000000000000000.rap,16,4e022073,1f4c375766c40d75b69843675e9f9c9e,c52a29bb224cfa699bcadeeea941e706d13068a8,
Star Wars - Starfighter (USA) (PS2 Classics),35615,,Star Wars - Starfighter (USA) (PS2 Classics),UP9000-NPUD20044_00-0000000000000000,pNenvLWURLeMZtcDECvhrLYNADUcUrElwzMMDhxOAVlAQgCcYKIbjaZGrxnVyyDWFlAAVIFjpHKDxsalZrpdXTAyOuPOYIxygGHVM.pkg,775121488,efa938a5,6b1fe989dcc52e9a0783bd639d7bd334,cbc2d40253b96d88a111d46bfb33b720c9f4120a,
Star Wars - Starfighter (USA) (PS2 Classics),35615,,Star Wars - Starfighter (USA) (PS2 Classics),UP9000-NPUD20044_00-0000000000000000,UP9000-NPUD20044_00-0000000000000000.rap,16,2834daf2,462f3f52b9b8f364c2bcb98182f5439a,5e4c47d9d59c38e39a38ed578e7960aaec2578b9,
Star Wars - Starfighter (Europe) (PS2 Classics),18173,,Star Wars - Starfighter (Europe) (PS2 Classics),EP1010-NPED00291_00-GSTARWARSS000ENG,lsqqOSSNpzgPYiXMpstdUJzQQOYePtJWrebWWpTrcFFEIgjWoUVhRFVSkqaQrOKf.pkg,774096304,6dcd2834,25e900c6f00410fb224b09a67d057757,81333e68b746e02a910228e9028b4518f0f1b6d7,
Star Wars - Starfighter (Europe) (PS2 Classics),18173,,Star Wars - Starfighter (Europe) (PS2 Classics),EP1010-NPED00291_00-GSTARWARSS000ENG,EP1010-NPED00291_00-GSTARWARSS000ENG.rap,16,f13afa66,5c8bda5608873f4c460cb6207362758d,671015fd9ff61d5804efc4507c878e86d7c91e24,
Star Wars - The Clone Wars - Republic Heroes (USA) (Demo),07980,,Star Wars - The Clone Wars - Republic Heroes (USA) (Demo),UP1010-NPUB90283_00-SWTCWRHDEMOUS001,D2gYrSGi8Kodx6kXfeJmJRP88i60JSVkU9OD3uhkVH7yxSlUiPjNWuvdUjKiXeOJBC5nON6r2rx2tw0PRNCllwVd8x1tLYycgDkmO.pkg,470854000,3a3f5149,044e153f91969567fac92ad385e83fec,82a559279a471cd84c9b601a705a18e8959830e1,
Star Wars - The Force Unleashed (Europe) (Demo),07981,,Star Wars - The Force Unleashed (Europe) (Demo),EP1010-NPEB90094_00-SWTFUDEMOEU00001,kK4ItJLqXE09YekPMYjot4vnLENwVUNDFwPnyKX0y9lX0lvnCsjVnmFalNBOGKSukN7YmYPke9AopvJ9faytBd8G1K3Fmt2bbMf06.pkg,1420172288,4cdf118a,163406b6523c914ff1b8aaecce11d2ea,cb53abc662eb412b0341a73379e6ff862d141ea3,
Star Wars - The Force Unleashed (USA) (Demo),07983,,Star Wars - The Force Unleashed (USA) (Demo),UP1010-NPUB90141_00-SWTFUDEMOUS00001,NuwDajaei7wjLk1cUms17VyDMouly4VMy2GwYF7KoPvDmrhC9sXohgIMSw0Ikf4UU5AF5yurfjjvhMwDIw3YN6WYTGipt9Hno88yo.pkg,1418465040,8089b0fb,df95cdead29bc054c366e875e4aca5d0,359a944f4e40a5f36db29c374eda06183887adce,
Star Wars - The Force Unleashed (Europe) (Demo) (Alt),18683,,Star Wars - The Force Unleashed (Europe) (Demo) (Alt),EP1010-NPEB90094_00-SWTFUDEMOEU00001,uFceJyLuBh4kmqN5tX5VcXQrtCh0t74Ikq7yg1ieCwcXqs5dOXHDinYpLoOk7PKIaV9Os2oaJ1LiiS8QQKhME8j12D9DtpM42cFXj.pkg,1416537632,1bacc13a,dbedf7c054b6c60d218dc65d441c6f51,11e039620efea536fa896dbd3fa43554d926b463,
Star Wars - The Force Unleashed (Korea) (Demo),34190,,Star Wars - The Force Unleashed (Korea) (Demo),KP0002-NPHB00051_00-SWTFUDEMOKR00001,KpXu2SEVWf0PJsSBx7crJh4cbsrxWovUwkm7upNG23AGTAguMNUXqV5enTyuBTKCdArUppjKwHR3MQCOLMRJVRC3ypyIJMFP6OY4K.pkg,1416537632,3b78bcdd,299c2a4dd3a6f17a17728c0fc97e0a79,5a478f27440935ba687d00e7dba21eb46c2ba4ee,1520b6441765a75853bf9bc4e6ab16e4111277ae3428810653666ccb9d4cbd34
Star Wars - The Force Unleashed II (Europe) (Demo),07985,,Star Wars - The Force Unleashed II (Europe) (Demo),EP1010-NPEB90251_00-DEMO000000000001,6H5f1hUgkvcis8d5V3WBp3eIf4Atqn4xt5YJ3BMl33YOxfrXoAE1Yp2NmUrFOt3U.pkg,1221572432,e611f4fa,96019431266bc260f6530c8ca19d5228,25c7f997f25d1448475e5b61a8e0fadec00261b6,
Star Wars - The Force Unleashed II (USA),11407,,Star Wars - The Force Unleashed II (USA),UP1010-NPUB30695_00-TFU2GAME00000001,PDEKiCZZpSfYYJCfnqdMhydDiTfwoSjQUDueCIAniILKgIJMFvtxUwoGfotOmbdFWnkipHjqbzFlcLjeNpchJytFGxUDSVehioQAK.pkg,12236520624,6641c36b,2ea5bb68b26a50cb6cec8a439712d7e2,60b5dbe17ffb91a3eede5f89f4d77edfe4cdfcb5,
